Datum;Von;bis;MW;Onshore MW;Offshore MW
01.01.24;00:00;00:15;8886,97;8085,7;801,27
01.01.24;00:15;00:30;8696,97;7967,58;729,39
01.01.24;00:30;00:45;8643,26;8031,2;612,07
01.01.24;00:45;01:00;8728,96;8208,25;520,71
01.01.24;01:00;01:15;8651,8;8150,66;501,15
01.01.24;01:15;01:30;8730,54;8302,05;428,5
01.01.24;01:30;01:45;8430,13;8080,73;349,4
01.01.24;01:45;02:00;8518,76;8187,31;331,45
01.01.24;02:00;02:15;8458,58;8072,07;386,51
01.01.24;02:15;02:30;8507,65;8124,66;382,99
01.01.24;02:30;02:45;8707,32;8362,89;344,44
01.01.24;02:45;03:00;8732,33;8413,36;318,96
01.01.24;03:00;03:15;8610,68;8301,44;309,24
01.01.24;03:15;03:30;8427,32;8137,62;289,7
01.01.24;03:30;03:45;8328,41;8027,11;301,3
01.01.24;03:45;04:00;8317,47;7988,6;328,87
01.01.24;04:00;04:15;8433,3;8094,44;338,85
01.01.24;04:15;04:30;8534,83;8217,78;317,06
01.01.24;04:30;04:45;8475,58;8143,5;332,08
01.01.24;04:45;05:00;8258,04;7933,1;324,94
01.01.24;05:00;05:15;8093,69;7773,03;320,66
01.01.24;05:15;05:30;7942,24;7645,1;297,14
01.01.24;05:30;05:45;7733,22;7463,3;269,91
01.01.24;05:45;06:00;7697,67;7411,57;286,09
01.01.24;06:00;06:15;7807,48;7530,99;276,5
01.01.24;06:15;06:30;7627,06;7326,02;301,04
01.01.24;06:30;06:45;7392,46;7126,5;265,96
01.01.24;06:45;07:00;7386,3;7125,3;261,01
01.01.24;07:00;07:15;7451,58;7174,54;277,04
01.01.24;07:15;07:30;7444,28;7179,97;264,31
01.01.24;07:30;07:45;7510,41;7265,23;245,18
01.01.24;07:45;08:00;7608,87;7401,04;207,84
01.01.24;08:00;08:15;7914,54;7700,82;213,73
01.01.24;08:15;08:30;7897,99;7731,04;166,95
01.01.24;08:30;08:45;7986,17;7847,3;138,87
01.01.24;08:45;09:00;8032,4;7897,92;134,49
01.01.24;09:00;09:15;8001,49;7877,46;124,03
01.01.24;09:15;09:30;8055,84;7940,52;115,32
01.01.24;09:30;09:45;8070,87;7942,48;128,39
01.01.24;09:45;10:00;8039,4;7914,38;125,02
01.01.24;10:00;10:15;7949,88;7817,31;132,57
01.01.24;10:15;10:30;7952,27;7825,66;126,61
01.01.24;10:30;10:45;7975,3;7842,72;132,58
01.01.24;10:45;11:00;7866,42;7734,21;132,21
01.01.24;11:00;11:15;7589,06;7467,32;121,75
01.01.24;11:15;11:30;7694,01;7583;111
01.01.24;11:30;11:45;7747,79;7624,31;123,49
01.01.24;11:45;12:00;7738,65;7624,63;114,02
01.01.24;12:00;12:15;7723,14;7626,39;96,75
01.01.24;12:15;12:30;7513,36;7410,33;103,03
01.01.24;12:30;12:45;7603,48;7482,26;121,22
01.01.24;12:45;13:00;7828,56;7699,32;129,24
01.01.24;13:00;13:15;7776,14;7657,21;118,93
01.01.24;13:15;13:30;7493,29;7398,61;94,68
01.01.24;13:30;13:45;7464,18;7379,8;84,38
01.01.24;13:45;14:00;7478,98;7407,12;71,85
01.01.24;14:00;14:15;7327,74;7257,99;69,75
01.01.24;14:15;14:30;7271,06;7204,92;66,13
01.01.24;14:30;14:45;7231,51;7144,73;86,77
01.01.24;14:45;15:00;7286,74;7182,19;104,56
01.01.24;15:00;15:15;7248,55;7147,15;101,4
01.01.24;15:15;15:30;7351,25;7231,55;119,7
01.01.24;15:30;15:45;7205,23;7100,62;104,61
01.01.24;15:45;16:00;6981,11;6876,83;104,28
01.01.24;16:00;16:15;6873,29;6769,57;103,72
01.01.24;16:15;16:30;7011,61;6912,65;98,96
01.01.24;16:30;16:45;7205,95;7083,8;122,16
01.01.24;16:45;17:00;7363,79;7239,64;124,15
01.01.24;17:00;17:15;7574,73;7440,86;133,87
01.01.24;17:15;17:30;7658,51;7521,4;137,11
01.01.24;17:30;17:45;7704,27;7559,74;144,53
01.01.24;17:45;18:00;7759,02;7629,98;129,04
01.01.24;18:00;18:15;7822,27;7718,41;103,87
01.01.24;18:15;18:30;7899,85;7804,96;94,89
01.01.24;18:30;18:45;7976,79;7897,45;79,35
01.01.24;18:45;19:00;7998,26;7941,07;57,19
01.01.24;19:00;19:15;7903,07;7851,64;51,43
01.01.24;19:15;19:30;8035,98;7984,92;51,06
01.01.24;19:30;19:45;8089,98;8030,73;59,24
01.01.24;19:45;20:00;7975,87;7895,93;79,94
01.01.24;20:00;20:15;8060,07;7979,1;80,97
01.01.24;20:15;20:30;8037,17;7962,06;75,11
01.01.24;20:30;20:45;8124,04;8044,89;79,15
01.01.24;20:45;21:00;8185,66;8086,54;99,12
01.01.24;21:00;21:15;8128,13;8002,08;126,05
01.01.24;21:15;21:30;8024,49;7840,17;184,32
01.01.24;21:30;21:45;7846,83;7630,5;216,33
01.01.24;21:45;22:00;7761,54;7536,94;224,6
01.01.24;22:00;22:15;7539,22;7287,02;252,2
01.01.24;22:15;22:30;7492,19;7247,05;245,13
01.01.24;22:30;22:45;7408,46;7175,37;233,09
01.01.24;22:45;23:00;7176,36;6945,72;230,63
01.01.24;23:00;23:15;7018,69;6786,47;232,22
01.01.24;23:15;23:30;6798,89;6531,37;267,51
01.01.24;23:30;23:45;6709,23;6433,03;276,2
01.01.24;23:45;00:00;6468,02;6194,3;273,72
02.01.24;00:00;00:15;6266,42;6025,8;240,62
02.01.24;00:15;00:30;6088,52;5870,97;217,55
02.01.24;00:30;00:45;5959,46;5731,47;227,99
02.01.24;00:45;01:00;5752,05;5519,33;232,72
02.01.24;01:00;01:15;5555,43;5301,1;254,33
02.01.24;01:15;01:30;5375,62;5122,17;253,45
02.01.24;01:30;01:45;5169,93;4885,89;284,04
02.01.24;01:45;02:00;5001,65;4702,41;299,23
02.01.24;02:00;02:15;4978,15;4676,08;302,08
02.01.24;02:15;02:30;4734,81;4470,22;264,59
02.01.24;02:30;02:45;4609,95;4355,04;254,9
02.01.24;02:45;03:00;4500,05;4253,9;246,15
02.01.24;03:00;03:15;4460,94;4215,66;245,28
02.01.24;03:15;03:30;4492,16;4264,68;227,48
02.01.24;03:30;03:45;4459,96;4221,89;238,06
02.01.24;03:45;04:00;4448,62;4218,26;230,36
02.01.24;04:00;04:15;4499,99;4294,74;205,25
02.01.24;04:15;04:30;4599,44;4438,66;160,78
02.01.24;04:30;04:45;4714,74;4568,75;145,99
02.01.24;04:45;05:00;4888,11;4744,46;143,65
02.01.24;05:00;05:15;5000,22;4845,53;154,69
02.01.24;05:15;05:30;5186,79;5052,98;133,81
02.01.24;05:30;05:45;5395,57;5276,63;118,94
02.01.24;05:45;06:00;5614,48;5497,08;117,4
02.01.24;06:00;06:15;5895,45;5805,1;90,35
02.01.24;06:15;06:30;6023,61;5965,64;57,97
02.01.24;06:30;06:45;6271,95;6225,95;46
02.01.24;06:45;07:00;6421,21;6358,86;62,35
02.01.24;07:00;07:15;6578,29;6506,57;71,72
02.01.24;07:15;07:30;6737,42;6675,51;61,9
02.01.24;07:30;07:45;6863,69;6788,25;75,44
02.01.24;07:45;08:00;7152,8;7087,39;65,41
02.01.24;08:00;08:15;7307,94;7263,04;44,9
02.01.24;08:15;08:30;7455,21;7415,49;39,72
02.01.24;08:30;08:45;7625,76;7580,99;44,77
02.01.24;08:45;09:00;7752,94;7708,51;44,43
02.01.24;09:00;09:15;7754,31;7704,3;50,02
02.01.24;09:15;09:30;7724,87;7661,4;63,47
02.01.24;09:30;09:45;7698,4;7636,7;61,7
02.01.24;09:45;10:00;7722,62;7660,89;61,72
02.01.24;10:00;10:15;7704,65;7619,94;84,72
02.01.24;10:15;10:30;7754,87;7615,08;139,78
02.01.24;10:30;10:45;7865,27;7686,18;179,09
02.01.24;10:45;11:00;7945,93;7724,53;221,39
02.01.24;11:00;11:15;7927,68;7693,19;234,49
02.01.24;11:15;11:30;7848,52;7596,93;251,59
02.01.24;11:30;11:45;7894,36;7604,03;290,33
02.01.24;11:45;12:00;7811,96;7513,34;298,62
02.01.24;12:00;12:15;7669,29;7349,4;319,89
02.01.24;12:15;12:30;7644,35;7273,89;370,47
02.01.24;12:30;12:45;7649,46;7235,79;413,67
02.01.24;12:45;13:00;7666,22;7211,43;454,79
02.01.24;13:00;13:15;7648,41;7152,8;495,61
02.01.24;13:15;13:30;7709,44;7131,13;578,31
02.01.24;13:30;13:45;7854,32;7194,13;660,19
02.01.24;13:45;14:00;7956,69;7200,46;756,23
02.01.24;14:00;14:15;8067,05;7227,67;839,38
02.01.24;14:15;14:30;8102,2;7182,02;920,18
02.01.24;14:30;14:45;8133,23;7133,15;1000,08
02.01.24;14:45;15:00;8214,15;7104,56;1109,59
02.01.24;15:00;15:15;8259,15;7075,96;1183,19
02.01.24;15:15;15:30;8210,36;7009,54;1200,81
02.01.24;15:30;15:45;8177,37;6979,63;1197,74
02.01.24;15:45;16:00;8260,11;7053,57;1206,54
02.01.24;16:00;16:15;8382;7160,2;1221,8
02.01.24;16:15;16:30;8447,12;7211,62;1235,5
02.01.24;16:30;16:45;8628,05;7385,33;1242,72
02.01.24;16:45;17:00;8885,84;7623,94;1261,91
02.01.24;17:00;17:15;9074,01;7807,93;1266,08
02.01.24;17:15;17:30;9112,67;7842,72;1269,95
02.01.24;17:30;17:45;9138,53;7871,58;1266,95
02.01.24;17:45;18:00;9161,25;7897,94;1263,31
02.01.24;18:00;18:15;9274,27;8004,76;1269,51
02.01.24;18:15;18:30;9313,61;8044,7;1268,91
02.01.24;18:30;18:45;9408,56;8135,27;1273,3
02.01.24;18:45;19:00;9536,32;8260,77;1275,55
02.01.24;19:00;19:15;9624,08;8347,86;1276,22
02.01.24;19:15;19:30;9654,86;8379,04;1275,82
02.01.24;19:30;19:45;9702,11;8425,32;1276,8
02.01.24;19:45;20:00;9694,08;8416,52;1277,56
02.01.24;20:00;20:15;9814,09;8537,69;1276,4
02.01.24;20:15;20:30;9945,21;8680,4;1264,82
02.01.24;20:30;20:45;9981,01;8712,39;1268,62
02.01.24;20:45;21:00;10058,03;8788,9;1269,13
02.01.24;21:00;21:15;10181,46;8921,82;1259,64
02.01.24;21:15;21:30;10260,96;8995,49;1265,47
02.01.24;21:30;21:45;10315,86;9050,77;1265,1
02.01.24;21:45;22:00;10323,52;9057,88;1265,65
02.01.24;22:00;22:15;10427,9;9161,27;1266,64
02.01.24;22:15;22:30;10564,86;9302,89;1261,98
02.01.24;22:30;22:45;10834,75;9574,77;1259,99
02.01.24;22:45;23:00;10933,27;9668,3;1264,97
02.01.24;23:00;23:15;11216,39;9955,4;1260,99
02.01.24;23:15;23:30;11442,12;10179,27;1262,85
02.01.24;23:30;23:45;11502;10236,66;1265,34
02.01.24;23:45;00:00;11485,09;10221,09;1264
03.01.24;00:00;00:15;11106,45;10151,96;954,49
03.01.24;00:15;00:30;11027,24;10102,28;924,96
03.01.24;00:30;00:45;11106,11;10181,17;924,94
03.01.24;00:45;01:00;11169,76;10244,89;924,87
03.01.24;01:00;01:15;11251,49;10326,65;924,85
03.01.24;01:15;01:30;11348,96;10424,1;924,86
03.01.24;01:30;01:45;11346,35;10421,47;924,88
03.01.24;01:45;02:00;11389,15;10464,4;924,75
03.01.24;02:00;02:15;11562,93;10638,36;924,56
03.01.24;02:15;02:30;11728,48;10803,77;924,71
03.01.24;02:30;02:45;11814,99;10890,28;924,71
03.01.24;02:45;03:00;11864,92;10940,22;924,7
03.01.24;03:00;03:15;11773,18;10856,66;916,52
03.01.24;03:15;03:30;11670,52;10745,89;924,64
03.01.24;03:30;03:45;11856,23;11001,22;855
03.01.24;03:45;04:00;11981,58;11086,83;894,75
03.01.24;04:00;04:15;12013,43;11088,39;925,04
03.01.24;04:15;04:30;12134,36;11209,39;924,97
03.01.24;04:30;04:45;12198,27;11273,33;924,94
03.01.24;04:45;05:00;12372,61;11447,53;925,07
03.01.24;05:00;05:15;12417,75;11551,46;866,29
03.01.24;05:15;05:30;12358,73;11592,88;765,85
03.01.24;05:30;05:45;12623,08;11822,26;800,82
03.01.24;05:45;06:00;12749,23;11969,01;780,23
03.01.24;06:00;06:15;13724,59;12516,28;1208,31
03.01.24;06:15;06:30;13978,27;12711,46;1266,81
03.01.24;06:30;06:45;14160,56;12893,93;1266,63
03.01.24;06:45;07:00;14191,87;12926,34;1265,53
03.01.24;07:00;07:15;14262,55;12992,68;1269,87
03.01.24;07:15;07:30;14325,29;13054,71;1270,58
03.01.24;07:30;07:45;14531,72;13261,74;1269,98
03.01.24;07:45;08:00;14553,05;13286,81;1266,23
03.01.24;08:00;08:15;14456,3;13189,87;1266,43
03.01.24;08:15;08:30;14376,9;13130,17;1246,73
03.01.24;08:30;08:45;14270,45;13013,73;1256,72
03.01.24;08:45;09:00;14201,47;12940,64;1260,83
03.01.24;09:00;09:15;14179,59;12919,69;1259,9
03.01.24;09:15;09:30;14252,09;12984,46;1267,64
03.01.24;09:30;09:45;14324,28;13060,44;1263,84
03.01.24;09:45;10:00;14499,35;13239,68;1259,67
03.01.24;10:00;10:15;14435,45;13171,14;1264,32
03.01.24;10:15;10:30;14224,4;12965,9;1258,51
03.01.24;10:30;10:45;14180,41;12929,05;1251,35
03.01.24;10:45;11:00;13986;12744,47;1241,53
03.01.24;11:00;11:15;14011,95;12767,21;1244,74
03.01.24;11:15;11:30;14275,02;13028,98;1246,04
03.01.24;11:30;11:45;14331,99;13087,51;1244,48
03.01.24;11:45;12:00;14245,92;13005,63;1240,29
03.01.24;12:00;12:15;14132,97;12897,72;1235,25
03.01.24;12:15;12:30;14180,37;12944,84;1235,53
03.01.24;12:30;12:45;14119,92;12887,82;1232,11
03.01.24;12:45;13:00;13978,59;12758,55;1220,04
03.01.24;13:00;13:15;13809,98;12604,17;1205,81
03.01.24;13:15;13:30;13799,64;12600,21;1199,43
03.01.24;13:30;13:45;13750,54;12547,45;1203,09
03.01.24;13:45;14:00;13762,38;12561,98;1200,39
03.01.24;14:00;14:15;13772,65;12577,32;1195,33
03.01.24;14:15;14:30;13518,4;12315,48;1202,92
03.01.24;14:30;14:45;13407,37;12212,81;1194,56
03.01.24;14:45;15:00;13228,38;12106,49;1121,89
03.01.24;15:00;15:15;13004,25;11995,13;1009,11
03.01.24;15:15;15:30;12830,35;11898,06;932,29
03.01.24;15:30;15:45;12772,92;11867,55;905,37
03.01.24;15:45;16:00;12761,76;11893,81;867,95
03.01.24;16:00;16:15;12610,69;11680,08;930,61
03.01.24;16:15;16:30;12253,04;11377,12;875,91
03.01.24;16:30;16:45;11880,12;10985,85;894,27
03.01.24;16:45;17:00;11829,94;10831,78;998,17
03.01.24;17:00;17:15;11778,82;10665,89;1112,93
03.01.24;17:15;17:30;11727,35;10543,09;1184,27
03.01.24;17:30;17:45;11666,59;10476,41;1190,18
03.01.24;17:45;18:00;11715,83;10527,47;1188,36
03.01.24;18:00;18:15;11813,41;10630,88;1182,53
03.01.24;18:15;18:30;11954,29;10756,4;1197,89
03.01.24;18:30;18:45;11938,04;10733,55;1204,49
03.01.24;18:45;19:00;11944,68;10761,8;1182,88
03.01.24;19:00;19:15;11815,36;10627,17;1188,18
03.01.24;19:15;19:30;11634,1;10429,54;1204,56
03.01.24;19:30;19:45;11457,91;10248,24;1209,68
03.01.24;19:45;20:00;11300,96;10075,8;1225,16
03.01.24;20:00;20:15;11094,63;9874,81;1219,82
03.01.24;20:15;20:30;11059,75;9833,08;1226,67
03.01.24;20:30;20:45;11039,08;9814,55;1224,53
03.01.24;20:45;21:00;11013,12;9793,88;1219,24
03.01.24;21:00;21:15;11132,5;9904,49;1228,01
03.01.24;21:15;21:30;11023,96;9800,21;1223,76
03.01.24;21:30;21:45;11032,79;9805,13;1227,67
03.01.24;21:45;22:00;10939,26;9708,24;1231,02
03.01.24;22:00;22:15;10754,12;9528,12;1226
03.01.24;22:15;22:30;10666,26;9449,16;1217,1
03.01.24;22:30;22:45;10687,95;9472,96;1214,99
03.01.24;22:45;23:00;10637,49;9424,76;1212,73
03.01.24;23:00;23:15;10629,5;9416,52;1212,98
03.01.24;23:15;23:30;10623,78;9406,62;1217,15
03.01.24;23:30;23:45;10683,57;9467,67;1215,9
03.01.24;23:45;00:00;10747,76;9530,26;1217,5
04.01.24;00:00;00:15;10721,54;9501,81;1219,73
04.01.24;00:15;00:30;10566,44;9348,89;1217,56
04.01.24;00:30;00:45;10466,77;9250,44;1216,33
04.01.24;00:45;01:00;10358,25;9142,89;1215,36
04.01.24;01:00;01:15;10347,17;9127,06;1220,11
04.01.24;01:15;01:30;10333,91;9115,19;1218,71
04.01.24;01:30;01:45;10417,04;9197,25;1219,79
04.01.24;01:45;02:00;10432,96;9211,5;1221,46
04.01.24;02:00;02:15;10382,8;9161,76;1221,04
04.01.24;02:15;02:30;10564,81;9348,02;1216,78
04.01.24;02:30;02:45;10611,21;9393,05;1218,16
04.01.24;02:45;03:00;10496,06;9276,42;1219,64
04.01.24;03:00;03:15;10536,29;9318,45;1217,83
04.01.24;03:15;03:30;10607,73;9389,81;1217,92
04.01.24;03:30;03:45;10665,18;9451,01;1214,17
04.01.24;03:45;04:00;10677,16;9464,67;1212,5
04.01.24;04:00;04:15;10893,3;9685,18;1208,12
04.01.24;04:15;04:30;11154,85;9943,26;1211,58
04.01.24;04:30;04:45;11320,97;10110,61;1210,35
04.01.24;04:45;05:00;11540,64;10320,27;1220,37
04.01.24;05:00;05:15;11874,24;10627,81;1246,43
04.01.24;05:15;05:30;12022,58;10763,34;1259,25
04.01.24;05:30;05:45;12240,71;10980,78;1259,92
04.01.24;05:45;06:00;12220,65;10963,22;1257,42
04.01.24;06:00;06:15;12122,21;10865,96;1256,24
04.01.24;06:15;06:30;12068,24;10814,76;1253,48
04.01.24;06:30;06:45;12164,06;10905,05;1259,01
04.01.24;06:45;07:00;12237,58;10976,42;1261,16
04.01.24;07:00;07:15;12546,22;11285,08;1261,14
04.01.24;07:15;07:30;12883,43;11624,6;1258,83
04.01.24;07:30;07:45;12843,79;11586,03;1257,76
04.01.24;07:45;08:00;13061,13;11802,71;1258,42
04.01.24;08:00;08:15;13235,77;11979,26;1256,51
04.01.24;08:15;08:30;13283,5;12028,03;1255,47
04.01.24;08:30;08:45;13234,55;11973,65;1260,9
04.01.24;08:45;09:00;13337,81;12076,58;1261,23
04.01.24;09:00;09:15;13603,29;12346,51;1256,78
04.01.24;09:15;09:30;13754,31;12494,45;1259,86
04.01.24;09:30;09:45;14096,88;12835,15;1261,73
04.01.24;09:45;10:00;14246,47;12981,2;1265,27
04.01.24;10:00;10:15;14515,63;13252,66;1262,97
04.01.24;10:15;10:30;14784,31;13529,96;1254,35
04.01.24;10:30;10:45;14629,7;13374,24;1255,46
04.01.24;10:45;11:00;14562,34;13326,35;1235,99
04.01.24;11:00;11:15;14221,37;13353,35;868,01
04.01.24;11:15;11:30;14208,92;13342,26;866,65
04.01.24;11:30;11:45;14300,46;13433,94;866,52
04.01.24;11:45;12:00;14148,76;13283,53;865,23
04.01.24;12:00;12:15;13882,85;13017,61;865,24
04.01.24;12:15;12:30;13455,87;12590,36;865,51
04.01.24;12:30;12:45;13252,57;12388,52;864,04
04.01.24;12:45;13:00;13276,53;12415,55;860,98
04.01.24;13:00;13:15;12830,14;11968,99;861,14
04.01.24;13:15;13:30;12624,68;11762,86;861,82
04.01.24;13:30;13:45;12282,63;11424,92;857,71
04.01.24;13:45;14:00;11978,56;11123,01;855,55
04.01.24;14:00;14:15;11558,02;10707,76;850,25
04.01.24;14:15;14:30;11095,55;10257,81;837,74
04.01.24;14:30;14:45;10799,91;9961,68;838,23
04.01.24;14:45;15:00;10389,49;9550,86;838,63
04.01.24;15:00;15:15;9931,4;9109,83;821,58
04.01.24;15:15;15:30;9477,29;8679,57;797,71
04.01.24;15:30;15:45;8969,82;8184,36;785,46
04.01.24;15:45;16:00;8472,28;7701,81;770,47
04.01.24;16:00;16:15;8072,59;7125,9;946,68
04.01.24;16:15;16:30;7496,36;6544,56;951,8
04.01.24;16:30;16:45;6751,43;5845,51;905,92
04.01.24;16:45;17:00;6007,61;5138,52;869,09
04.01.24;17:00;17:15;5716,57;4781,21;935,36
04.01.24;17:15;17:30;5207,11;4348,39;858,72
04.01.24;17:30;17:45;4543,64;3743,53;800,11
04.01.24;17:45;18:00;4068,77;3309,8;758,97
04.01.24;18:00;18:15;3571,94;2840,43;731,51
04.01.24;18:15;18:30;3210,18;2504,69;705,49
04.01.24;18:30;18:45;2888,08;2247,58;640,5
04.01.24;18:45;19:00;2644,49;1969,12;675,37
04.01.24;19:00;19:15;2419,09;1725,13;693,97
04.01.24;19:15;19:30;2222,85;1520,37;702,48
04.01.24;19:30;19:45;1970;1271,34;698,66
04.01.24;19:45;20:00;1692,33;1079,33;613
04.01.24;20:00;20:15;1532,5;994,52;537,97
04.01.24;20:15;20:30;1348,28;939,56;408,72
04.01.24;20:30;20:45;1231,16;869,66;361,5
04.01.24;20:45;21:00;1116,68;791,98;324,7
04.01.24;21:00;21:15;1043,81;772,39;271,42
04.01.24;21:15;21:30;951,56;713,6;237,96
04.01.24;21:30;21:45;918,14;703,01;215,13
04.01.24;21:45;22:00;894,04;696,28;197,76
04.01.24;22:00;22:15;912,79;691,88;220,91
04.01.24;22:15;22:30;920,23;678,51;241,72
04.01.24;22:30;22:45;852,07;648,35;203,73
04.01.24;22:45;23:00;801,81;628,78;173,03
04.01.24;23:00;23:15;763,63;602,9;160,73
04.01.24;23:15;23:30;710,45;558,19;152,26
04.01.24;23:30;23:45;675,01;525,99;149,02
04.01.24;23:45;00:00;667,75;524,46;143,28
05.01.24;00:00;00:15;671,92;553,04;118,88
05.01.24;00:15;00:30;670,41;570,73;99,68
05.01.24;00:30;00:45;665,07;589,79;75,27
05.01.24;00:45;01:00;673,07;609,24;63,83
05.01.24;01:00;01:15;689,68;643,52;46,16
05.01.24;01:15;01:30;698,22;674,36;23,86
05.01.24;01:30;01:45;752,99;736,8;16,18
05.01.24;01:45;02:00;810,53;799,62;10,91
05.01.24;02:00;02:15;834,84;827,41;7,43
05.01.24;02:15;02:30;881,21;874,22;6,99
05.01.24;02:30;02:45;943,93;936,31;7,62
05.01.24;02:45;03:00;975,69;955,73;19,97
05.01.24;03:00;03:15;1027,14;1002,5;24,63
05.01.24;03:15;03:30;1079,6;1062,17;17,44
05.01.24;03:30;03:45;1135,75;1117,05;18,69
05.01.24;03:45;04:00;1239,59;1216,14;23,45
05.01.24;04:00;04:15;1325,12;1305,06;20,06
05.01.24;04:15;04:30;1417,97;1401;16,97
05.01.24;04:30;04:45;1573,57;1556,16;17,42
05.01.24;04:45;05:00;1757,79;1741,1;16,68
05.01.24;05:00;05:15;1984,53;1968,36;16,17
05.01.24;05:15;05:30;2198,92;2180,76;18,16
05.01.24;05:30;05:45;2372,7;2348,81;23,89
05.01.24;05:45;06:00;2515,73;2480,31;35,42
05.01.24;06:00;06:15;2760,12;2705,55;54,57
05.01.24;06:15;06:30;2871,93;2814,6;57,33
05.01.24;06:30;06:45;3034,64;2971,82;62,81
05.01.24;06:45;07:00;3166,32;3107,66;58,67
05.01.24;07:00;07:15;3275,98;3218,54;57,44
05.01.24;07:15;07:30;3440,9;3384,32;56,58
05.01.24;07:30;07:45;3574,26;3493,61;80,64
05.01.24;07:45;08:00;3782,46;3679,3;103,16
05.01.24;08:00;08:15;3948,79;3826,08;122,7
05.01.24;08:15;08:30;4117,43;3982,25;135,18
05.01.24;08:30;08:45;4199,29;4059,82;139,48
05.01.24;08:45;09:00;4217,96;4065,43;152,53
05.01.24;09:00;09:15;4320;4150,63;169,37
05.01.24;09:15;09:30;4484,55;4301,95;182,61
05.01.24;09:30;09:45;4556,2;4377,23;178,97
05.01.24;09:45;10:00;4713,09;4549,7;163,39
05.01.24;10:00;10:15;4826,1;4657,54;168,56
05.01.24;10:15;10:30;4978,63;4788,23;190,4
05.01.24;10:30;10:45;5119,29;4892,36;226,94
05.01.24;10:45;11:00;5265,95;5015,4;250,56
05.01.24;11:00;11:15;5266,32;5029,14;237,18
05.01.24;11:15;11:30;5248,64;5001,23;247,41
05.01.24;11:30;11:45;5140,63;4868,23;272,4
05.01.24;11:45;12:00;5043,15;4758,54;284,61
05.01.24;12:00;12:15;5082,18;4788,59;293,59
05.01.24;12:15;12:30;5054,71;4754,22;300,5
05.01.24;12:30;12:45;5184,45;4885,9;298,55
05.01.24;12:45;13:00;5236,13;4902,7;333,43
05.01.24;13:00;13:15;5272,23;4918;354,23
05.01.24;13:15;13:30;5343,08;4966,01;377,06
05.01.24;13:30;13:45;5292,4;4905,17;387,23
05.01.24;13:45;14:00;5259,26;4838,49;420,77
05.01.24;14:00;14:15;5325,69;4825,32;500,37
05.01.24;14:15;14:30;5410,81;4898,43;512,38
05.01.24;14:30;14:45;5298,84;4770,78;528,06
05.01.24;14:45;15:00;5225,11;4695,76;529,35
05.01.24;15:00;15:15;5217,03;4622,75;594,28
05.01.24;15:15;15:30;5138,57;4483,32;655,26
05.01.24;15:30;15:45;5136,57;4419,85;716,72
05.01.24;15:45;16:00;5167,26;4373,44;793,82
05.01.24;16:00;16:15;5138,97;4386,07;752,9
05.01.24;16:15;16:30;5237,84;4485,47;752,38
05.01.24;16:30;16:45;5316,63;4544,51;772,11
05.01.24;16:45;17:00;5421,67;4623,55;798,12
05.01.24;17:00;17:15;5518,69;4684,12;834,57
05.01.24;17:15;17:30;5666,58;4789,6;876,98
05.01.24;17:30;17:45;5668,68;4742,99;925,69
05.01.24;17:45;18:00;5684,34;4720,86;963,48
05.01.24;18:00;18:15;5732,06;4758,27;973,79
05.01.24;18:15;18:30;5922,89;4921,14;1001,75
05.01.24;18:30;18:45;6063,04;5020,44;1042,6
05.01.24;18:45;19:00;6086,65;5021,13;1065,52
05.01.24;19:00;19:15;6097,76;4993,72;1104,05
05.01.24;19:15;19:30;6073,14;4939,46;1133,69
05.01.24;19:30;19:45;6138,21;4957,89;1180,32
05.01.24;19:45;20:00;6097,7;4893,43;1204,26
05.01.24;20:00;20:15;6032,16;4821,94;1210,23
05.01.24;20:15;20:30;5914,63;4701,17;1213,46
05.01.24;20:30;20:45;5870,23;4665,02;1205,21
05.01.24;20:45;21:00;5821,43;4619,06;1202,37
05.01.24;21:00;21:15;5769,68;4545,76;1223,92
05.01.24;21:15;21:30;5650,74;4428,49;1222,25
05.01.24;21:30;21:45;5523,9;4300,49;1223,41
05.01.24;21:45;22:00;5490,79;4258,59;1232,19
05.01.24;22:00;22:15;5330,55;4094,29;1236,26
05.01.24;22:15;22:30;5291,52;4055,29;1236,23
05.01.24;22:30;22:45;5304,7;4075,89;1228,82
05.01.24;22:45;23:00;5298,75;4065,24;1233,5
05.01.24;23:00;23:15;5199,88;3957,09;1242,79
05.01.24;23:15;23:30;5117;3867,46;1249,55
05.01.24;23:30;23:45;5063,72;3809,88;1253,83
05.01.24;23:45;00:00;4984,17;3732,92;1251,25
06.01.24;00:00;00:15;4871,16;3628,93;1242,23
06.01.24;00:15;00:30;4815,48;3575,97;1239,5
06.01.24;00:30;00:45;4740,87;3499,48;1241,39
06.01.24;00:45;01:00;4687,57;3446,8;1240,77
06.01.24;01:00;01:15;4587,82;3337,47;1250,35
06.01.24;01:15;01:30;4499,11;3244,2;1254,91
06.01.24;01:30;01:45;4436,06;3185,16;1250,9
06.01.24;01:45;02:00;4400,25;3156,72;1243,53
06.01.24;02:00;02:15;4361,9;3130,67;1231,23
06.01.24;02:15;02:30;4330,07;3092,41;1237,66
06.01.24;02:30;02:45;4301,38;3083,09;1218,29
06.01.24;02:45;03:00;4253,07;3030,43;1222,64
06.01.24;03:00;03:15;4183,59;2970,86;1212,73
06.01.24;03:15;03:30;4060,64;2873,22;1187,42
06.01.24;03:30;03:45;4070,56;2893,61;1176,95
