0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,14870,15586,15547,15478,15363,15281,15228,15191,15165,15135,15099,15059,15014,14962,14908,14850,14790,14745,14700,14651,14599,14545,14472,14383,14415,14218,13943,13552,13294,13122,13024,12946,12875,12796,12712,12625,12534,12431,12325,12215,12101,11984,11863,11738,11612,11462,11304,11130,10947,10739,10540,10360,10184,9958.8,9714.5,9468.4,9210.4,8945,8682,8425.1,8178.9,7990.1,7806.2,7626.5,7449.4,7338.6,7226.9,7116.3,7008.2,6929.2,6850.1,6768.2,6685.5,6618,6552.7,6488.6,6450,6410.2,6364.3,6320.6,6276,6267.1,6258.1,6244.4,6236.2,6258.2,6282.2,6319.8,6309.6,6375.3,6440,6500.9,6558.6,6634.7,6709.8,6777.3,5243.7,10114,10075,10476,10203,10275,10676,10331,10813,10505,10823,10516,10681,9721.9,9084.5,8928,8977,8966.8,8820.2,8631.6,8954,9442.1,9318.3,9173.4,9247.1,9131.4,9052.7,9022.4,8986,8968.9,9024.7,9092,9083.3,8752.1,8725.5,8649.5,8559.7,8350.1,8548.1,8349.1,8123.4,7989.2,7988.5,7787,7766.6,7953.1,8067.2,8172.6,8322.8,8178.2,7851.7,7673.9,7507.4,7373.5,7334.4,7193.1,7403.7,8089,8371.7,8257,8756.2,9289,9462.2,9263.9,9198.6,8992.4,8675,8483.7,8272.8,8111.6,7931.7,7690.1,7436.7,7243.4,7081.5,6850.9,6717.6,6622.8,6594.9,6515,6301,6243.3,6035.3,5813.2,5659.9,5531.9,5368.4,5308.1,5228.5,5267.2,5195.8,5080.1,5119.3,5053.2,5018.8,4997.2,4984.3,5120.9
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,5243.7,5320.7,5393.9,5477.6,5568.4,5698.5,5838.4,5979.1,6114,6289.1,6478.2,6663.1,6851.8,7030.3,7209.3,7389.6,7566.6,7699.4,7834.5,7970.1,8109.3,8261.5,8416.1,8575.7,8800.9,8967.4,9120.4,9245.7,9304.3,9363.2,9447.6,9542,9639.8,9710,9779.6,9844.9,9909,9956,10004,10049,10095,10103,10111,10127,10148,10176,10203,10236,10268,10298,10336,10387,10444,10461,10464,10462,10447,10434,10418,10410,10399,10384,10362,10324,10275,10160,10040,9919,9795.8,9678.4,9562.9,9444.5,9334,9212.1,9104.1,9016.4,8941.8,8817,8665.6,8506.7,8343.9,8231.8,8116.1,8009.3,7908.4,7906.6,7906.2,7895.3,7824.2,7800.3,7775.3,7744.9,7713.7,7659.1,7606.4,7564.5,7720.1,5120.9,5148.8,5159.4,5266,5459.7,5715.4,5846.7,5981.1,6547.8,6976.8,7170.1,7434.5,7775.9,8130.6,8414.8,8646.7,9105.6,9215,9245.2,9397.2,9391.3,9443.9,9516,9850.2,9896.5,10185,10257,10403,10561,10635,10747,11065,11128,11147,11243,11250,11229,11069,10913,10906,10757,10724,10713,10650,10647,10657,10634,10881,11126,11267,11555,11812,12100,12182,12250,12309,12463,12624,12644,12608,12600,12503,12374,12368,11926,11478,11199,10798,10463,9833,9326.6,8997.2,8585.4,8041.4,7679.3,7527.4,7509.3,7220.2,7038,6855.6,6834.6,6826.1,6743.6,6884.6,6943.9,7103.4,7267.8,7301,7549.6,7779,7797.5,7927.6,7994.4,8172,8233,8282.3,8248.2
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,7720.1,7672.2,7624.2,7577.5,7510.8,7420,7323.1,7215,7087.8,6979.2,6880.1,6784.3,6696.6,6621.7,6545.6,6472,6395.5,6295.7,6195,6085.6,5977.4,5876.6,5776,5677.6,5621.4,5533,5438.2,5332.7,5228.5,5160.4,5106.9,5064,5025.6,4977.6,4930.2,4893.1,4855.2,4773.2,4691.7,4589.3,4487.6,4354.8,4223.8,4108.3,4000.5,3959.7,3918,3884.5,3850.2,3821.8,3797.7,3784.6,3744.3,3652.3,3549.1,3438.2,3322.4,3155.9,2992.7,2835.2,2690.8,2647.9,2608.8,2583.5,2571.7,2658.6,2750.4,2845.7,2941.7,3055.2,3166.8,3274.2,3390.4,3530,3678.3,3837.1,4008.4,4178.4,4346.6,4522.4,4695.4,4856.9,5016.9,5185.1,5350.7,5529.7,5708.8,5881.3,6000.7,6152,6299.2,6445.4,6588.6,6722.6,6856.4,6989.7,6116,8248.2,8459,8707.2,8558.5,8441.7,8389.8,8191.6,8253.7,8152.7,7870.6,7678.4,7556.9,7408.1,7331.9,7311.1,7099.9,6860.6,6717.6,6579.8,6533.8,6375.3,6426.4,6349.3,6203.1,6031.7,5970.3,5917.3,5800.1,5776.3,5711.1,5743.5,5735.2,5631.4,5508.5,5477.2,5421.3,5288.6,5115.3,4986.6,4876.8,4593.5,4053.4,3824.7,3636.7,3505.5,3403.4,3319.5,3218.2,3267.4,3285.1,3285.3,3309.5,3277.4,3192.8,3103.3,3024.2,2821.7,2651.1,2504.6,2311.1,2268.8,2206.2,2196.8,2265.6,2393.9,2524.6,2581.7,2682.9,2783.2,2949.6,3049.8,3099.7,3208.5,3358.6,3544.7,3722.8,3844.5,4057.9,4305.4,4439.1,4794.4,5181.4,5596.1,5813.6,6011,6071.6,6082.8,6182.7,6296.7,6396.2,6461.4,6550.1,6731.7,6888.4,6960.6,7162.9,7107.4
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,6116,6278.8,6440.2,6589.8,6735.2,6880.1,7020.7,7156.2,7301.8,7490.5,7692.1,7892.1,8101.2,8330.8,8563.6,8802.1,9044.9,9354.3,9669.7,9997.6,10331,10665,11005,11425,11907,12307,12637,12856,13002,13172,13370,13572,13768,13933,14088,14232,14365,14473,14574,14668,14754,14808,14861,14912,14961,14998,15034,15066,15097,15116,15145,15196,15267,15297,15305,15302,15292,15259,15224,15187,15151,15123,15096,15072,15045,15042,15038,15035,15032,15025,15016,15009,15005,15044,15101,15194,15333,15417,15464,15494,15510,15527,15542,15557,15571,15568,15564,15562,15421,15420,15418,15414,15409,15405,15402,15397,14904,7107.4,7257.6,7424.5,7464.2,7778.2,8090.9,8360.1,8533,8470.1,8636.9,8706.3,8833.4,8623,8654.5,8805.8,8836.7,8759.9,9098.1,9421.7,9835.3,10386,10807,11165,11729,12193,12984,13351,13877,14083,14248,14328,14388,14560,14623,14743,14834,14912,15242,15445,15666,15524,15589,15654,15542,15593,15539,15510,15452,15451,15733,15868,15888,15879,16033,15971,15829,15948,16049,16101,16149,16086,16080,16038,15909,15577,15483,15405,15402,15536,15832,15899,15917,15796,15613,15609,15613,15478,15461,15506,15439,15576,15616,15466,15425,15386,15251,15220,15231,15085,15198,15237,15149,14934,14681,14554,14686,14269
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,14904,14920,14918,14918,14933,14954,14979,15010,15034,15067,15093,15113,15119,15118,15115,15113,15108,15092,15076,15059,15040,15020,14998,14975,15097,15061,15012,14943,14854,14806,14778,14766,14753,14756,14760,14761,14761,14764,14765,14770,14774,14785,14795,14804,14810,14805,14800,14786,14770,14713,14659,14623,14577,14477,14347,14189,13930,13538,13226,12824,12476,12055,11614,11159,10681,10199,9706.2,9198.2,8698.7,8222.5,7757.3,7308,6869.8,6452.9,6048.7,5667.4,5306.5,4940.5,4565.5,4193.8,3820.5,3505.4,3189,2872.9,2567,2351.3,2140.7,1939.6,1738.5,1605.4,1472.6,1347.2,1224.8,1144.5,1063.1,985.07,1037.8,14269,13596,12999,12755,13066,13417,13367,13378,13246,13320,13695,13767,13601,13603,13724,13671,13707,14099,14214,14201,14440,14616,14441,14414,13727,13706,14035,14235,14335,14625,14864,14895,14880,14842,14804,14692,15130,15465,15424,15380,15170,15086,15092,15029,15020,15245,15303,15417,15591,15501,15103,14838,14675,14139,13419,13051,12588,12355,11832,11546,11130,10873,10274,9798.3,9438.1,9000.5,8660.5,8255.6,7815.2,7624,7383,7019.9,6415.7,6032.1,5618,5293.2,4942.7,4601.9,4228.5,3847,3604.6,3241.7,2969,2774.5,2615.5,2308.3,2099.1,1866.7,1800,1662.6,1508.2,1410.3,1325.1,1198.6,1158.8,1114.4,1186.7
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,1037.8,1076.2,1112.8,1149.5,1220.1,1329.7,1432.1,1527.1,1630.5,1778.3,1940,2114.3,2297,2539.4,2787.7,3044.2,3310.2,3555.9,3800.4,4047.5,4288.2,4531.6,4772.1,5009.3,5294.1,5510,5721.7,5921.9,6080.2,6213.3,6356.1,6498,6634.8,6795.1,6955.8,7123.6,7292.6,7443.8,7594.4,7741.3,7888.6,8031.4,8171.3,8318.5,8466.4,8609.7,8752.8,8899.1,9042.7,9220.3,9401.7,9570,9693.6,9739.3,9773.5,9800.5,9820.2,9763.8,9701.6,9637.7,9569.4,9444.9,9322.2,9187.9,9054.7,8792,8533.7,8277.5,8020.5,7810,7597.8,7388.4,7186.1,7010.8,6840.1,6680.3,6551.5,6430.3,6302.2,6153.1,6001.3,5870.5,5741.4,5619.5,5500.2,5364.2,5230.3,5102.4,4937.1,4832.4,4729,4635.3,4543.8,4465.3,4387.7,4296.4,4555.9,1186.7,1210.9,1251.3,1329.1,1459.3,1572.7,1667.6,1861.9,2120.8,2261.7,2429.1,2721.9,2986.6,3250.9,3499.3,3762.3,3973.6,4240.2,4601.9,4882.2,5148.8,5371.6,5669.1,5995.8,6054.7,6199.9,6297.3,6367.4,6551.2,6732.9,6845.7,6945.7,7067.1,7211,7353.1,7395.8,7470.4,7500.2,7618.8,7910.8,8171,8212.3,8338.9,8515.4,8799,8929.8,9232.2,9548.7,9787.7,9934.7,10129,10341,10617,10812,11059,11067,11000,11104,11119,11042,10772,10351,9975.1,9610.6,9353.5,8995.8,8681.7,8301,7940.9,7787.1,7672.4,7507,7489.2,7405.4,7207.2,7181.3,7182.9,6997.7,6768.6,6672.2,6749.9,6777,6651.7,6721.7,6716.4,6734.7,6656.1,6526.9,6512.5,6465.7,6167.9,5956.6,6077.8,5972.8,5857.5,5856.5,5779.8
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,4555.9,4480.4,4402.2,4314.9,4229,4153.3,4076.2,3987.7,3892.2,3837.6,3799.7,3775.1,3753.9,3731.9,3709.8,3685.8,3663,3616.3,3570.1,3523,3472.9,3415.5,3358.1,3301.1,3266.7,3256.4,3241.3,3216.3,3183.8,3167.1,3162.2,3169,3180.3,3197.5,3214.7,3235.4,3252.5,3264.3,3277,3271.3,3265.4,3139.8,3014.4,2893.6,2775.6,2646.8,2522.2,2412.1,2305.1,2262.4,2220.7,2191.1,2191.9,2221.2,2254.1,2294.3,2343.3,2494.9,2650.2,2829.4,3022.2,3354.2,3692.2,4033.6,4367.2,4724,5072.8,5404.5,5732.1,6007.2,6282.8,6550.6,6812,7013.3,7219.3,7433.5,7638.1,7787.7,7916.6,8033.3,8139.2,8197.1,8253.3,8310.6,8363.4,8365.5,8367,8362.4,8276.1,8219.3,8160.9,8097.4,8035.8,7996.1,7955.3,7914.8,8264.6,5779.8,5721.8,5603.8,5541.7,5423.2,5326.6,5248.3,5246.4,5225,5205.1,5309.9,5240,5129.6,5091.5,5088.7,4972.3,4954.5,4946,4944.5,4974.1,5053.5,4977.2,4939.3,5010.8,4873.4,4788.9,4625.5,4671,4755,4796,4734,4812.8,4823.2,4716.3,4708,4591.8,4529.9,4421.8,4355.2,4274.3,4034.5,3877.2,3655.6,3422.6,3443.2,3307.5,3245.5,3222.4,3203.1,3172.6,3199.7,3164.1,3178.1,3134.7,3120.9,3157.9,3087.7,3121.2,3231.1,3315.6,3455.6,3520.2,3804.6,4044.8,4192.8,4438.3,4536.2,4802.2,4972,5336.9,5687.3,6006.7,6275.7,6526.3,6744,7074.7,7127.6,7331.2,7449,7586.4,7752,7879.9,8077.9,8220.5,8273.2,8359.1,8368.2,8305.5,8316,8371.1,8444.6,8664.8,8812.6,8810.7,8781.2,8789.5,8448.8
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,8264.6,8250.3,8235,8227.8,8211.3,8168.8,8120.6,8064.5,8006.2,7964.5,7930.6,7897.1,7868.9,7854.5,7839.7,7825.7,7809.3,7741.4,7666.6,7575.7,7490.3,7376.5,7232.6,7104.1,7052.1,6957.1,6762.2,6648.9,6535,6473.8,6427.9,6387.6,6351.4,6315.4,6278.3,6245.4,6209.5,6143.9,6078.1,6011,5939.6,5820.7,5699.7,5575.4,5450.3,5328.6,5206.9,5078.8,4953.6,4828.6,4709.2,4606.8,4537.2,4459.5,4372.6,4285.8,4198.8,4170.6,4143.4,4121.4,4104.7,4144.8,4185.1,4219.5,4255.1,4317,4380.4,4442,4504.9,4570.7,4635.8,4702,4768.1,4828.6,4892.3,4958.8,5023.4,5061.9,5092.5,5116.8,5137.8,5149.4,5161,5178.3,5194.5,5217.6,5241.7,5262.8,5239.8,5228.9,5218.1,5205.5,5194.4,5177,5159.8,5140.7,5587.9,8448.8,8433.3,8502.2,8379,8314.9,8366.8,8249.4,8144.5,8233.8,8141.7,8131.1,8019.4,8137.4,8070.1,7951.9,7971.2,8011.9,8019.6,8047.4,7799.8,7755.9,7633.5,7296.3,7108.4,6815.8,6671.5,6584.2,6663.4,6896.3,6793.6,6789.5,6905.6,7030.3,7003.9,7115,7149.5,7175.6,7226.6,7083,6998.4,6805.3,6559.7,6441.1,6451.3,6409.2,6311.8,6013.1,5882.3,5815.1,5720.7,5531.2,5479.4,5330.7,5177.4,5148,5048.8,5086,5120,5115.1,5052.7,5131.4,5338.9,5450.9,5637.7,5993.6,6190.5,6301.7,6444.1,6533.7,6688.9,6794.6,6954.5,7102.4,7114.9,7064.1,6952.8,6910.1,6875.8,6725.1,6749.1,6699.5,6565,6541.9,6413.5,6251.1,6168.1,6132.2,6127.8,6091.6,6087.6,6040.4,5851,5847.4,5847.2,5797.1,5755.7,5984.3
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,5587.9,5539.6,5488.7,5429.9,5377.8,5332.2,5282.6,5211.7,5134.4,5105.5,5096.2,5096.7,5103.7,5099.5,5094.7,5082.8,5074.8,5059.8,5047.9,5050.5,5059.1,5059.6,5057.1,5070.8,5117.2,5144.8,5158.5,5165.7,5196.1,5234.9,5282.9,5334.6,5390.3,5491.8,5592.9,5701.4,5807.3,5882.5,5955.3,6023.3,6088.4,6117.8,6145.9,6176.9,6208.7,6278.9,6349.3,6410.7,6465.1,6463.5,6466.7,6461,6412.4,6288.4,6149.8,5991.3,5833.5,5681.6,5530.6,5381.9,5238.1,5202.3,5169,5145.9,5128.3,5183.4,5240.4,5297.4,5358.7,5451.4,5545.1,5642,5736.9,5813.7,5897.5,5996.4,6104.8,6168.4,6217.3,6261,6299.6,6305,6310.1,6315.6,6319.1,6291.2,6262.1,6220.9,6132.8,6089.7,6045.3,6014.5,5982.6,5957.6,5931.9,5907,6085.1,5984.3,5980.3,6138.2,6279.9,6479.9,6421.1,6416.2,6221.3,6436.5,6732.4,6857.1,6760.6,6710,6625.9,6707.4,6619.1,6172.6,5798.4,5700.9,5486.1,5233.5,5082.3,5151.1,5192,5202.7,5228.4,5346.2,5413.1,5492.9,5598.5,5528.8,5630.8,5790.5,5916.6,5993,6052.6,5875.7,5847.4,5894.8,5959.8,6188.6,6280.8,6316,6242.7,6186.1,5986.2,5805.5,5682.2,5464.1,5356.5,5211.2,5260.1,5035.9,4712.6,4522.4,4353.1,4194.8,4127.4,4100.9,3892.4,3599.4,3521.3,3510.9,3595.7,3780.4,3980,4333.4,4458.1,4631.4,4682.4,4830.3,5138.5,5214.6,5384.4,5710.9,5743.5,5639.1,5552,5701,5792.1,5732.5,5841.9,5872.7,5860.8,5803.7,5848.1,5897.2,5798.3,5834.1,5730.6,5639.4,5697.2,5697.9,5656.7,5629.2,5724.8,5675
0,0.010417,0.020833,0.03125,0.041667,0.052083,0.0625,0.072917,0.083333,0.09375,0.10417,0.11458,0.125,0.13542,0.14583,0.15625,0.16667,0.17708,0.1875,0.19792,0.20833,0.21875,0.22917,0.23958,0.25,0.26042,0.27083,0.28125,0.29167,0.30208,0.3125,0.32292,0.33333,0.34375,0.35417,0.36458,0.375,0.38542,0.39583,0.40625,0.41667,0.42708,0.4375,0.44792,0.45833,0.46875,0.47917,0.48958,0.5,0.51042,0.52083,0.53125,0.54167,0.55208,0.5625,0.57292,0.58333,0.59375,0.60417,0.61458,0.625,0.63542,0.64583,0.65625,0.66667,0.67708,0.6875,0.69792,0.70833,0.71875,0.72917,0.73958,0.75,0.76042,0.77083,0.78125,0.79167,0.80208,0.8125,0.82292,0.83333,0.84375,0.85417,0.86458,0.875,0.88542,0.89583,0.90625,0.91667,0.92708,0.9375,0.94792,0.95833,0.96875,0.97917,0.98958,1,6085.1,6080.9,6073.7,6054.6,6015.9,5974,5927.8,5865.7,5790.6,5758.5,5744.9,5734.8,5733.5,5752.5,5771.5,5787.4,5798.5,5781.7,5764.5,5745.1,5728,5718.5,5709.4,5710.3,5758.4,5747.8,5734.8,5705.6,5658.9,5617,5584.3,5541.7,5497.6,5470.4,5444.4,5418.1,5377.7,5361.3,5332.1,5305,5292.1,5327.2,5360.9,5385.1,5418.4,5432.5,5433.2,5435,5399.3,5332.2,5270.1,5224.1,5175.4,5068.5,4940.4,4810.8,4670.8,4533.6,4392.2,4251.3,4113.5,4034,3958.2,3880.8,3813.9,3835.4,3859.4,3891.8,3927,4041.3,4155.3,4270.2,4390.3,4566.3,4742.6,4919.6,5108,5300.8,5493.5,5686.9,5883.6,6101.8,6320.8,6543,6764.7,7007,7250.9,7499.6,7674,7930.3,8188.3,8444.3,8697.7,8899.7,9103.8,9304.1,9950,5675,5654.4,5673.5,5584.3,5463.5,5381.6,5228,5187.4,5148.9,4992.3,4899,4898.2,4895.5,4944,5031.6,5090.7,5337,5331.9,5436.6,5506.4,5493.8,5457.1,5390.1,5366,5282.4,5207.1,5056.7,4847.1,4716.7,4682,4809.7,4655.1,4502.6,4498.8,4532.5,4573.4,4671.1,4724.1,4608.3,4654.6,4562.8,4374.7,4226.2,4193.9,4222.2,4131.2,4039.9,4228.6,4430.7,4565.8,4591,4647.6,4679,4641.7,4658.2,4468.1,4371.8,4329.5,4327.9,4197.9,4077.8,4022.3,4094.9,4203.6,4230.3,4462.6,4491.4,4457.4,4588.6,4805.3,4994.1,5153.1,5340.1,5557.4,5741,5959.6,6247.1,6538,6847.2,7255.9,7686.8,8045.7,8500.6,8862.5,9192.4,9421.5,9602.2,9625,10054,10314,10372,10598,10702,10881,11026,11187,10882
