Datum;Von;bis;MW;Onshore MW;Offshore MW
02.01.20;00:45;01:00;4381,69;3630,96;750,73
02.01.20;01:00;01:15;4209,2;3373,92;835,28
02.01.20;01:15;01:30;4080,46;3221,96;858,5
02.01.20;01:30;01:45;4024,2;3182,52;841,68
02.01.20;01:45;02:00;4033,34;3221,55;811,79
02.01.20;02:00;02:15;3942,48;3218,15;724,33
02.01.20;02:15;02:30;3863,24;3148,16;715,08
02.01.20;02:30;02:45;3847,82;3128,93;718,89
02.01.20;02:45;03:00;3737,1;3004,99;732,11
02.01.20;03:00;03:15;3681,56;2959,57;721,99
02.01.20;03:15;03:30;3613,8;2937,49;676,31
02.01.20;03:30;03:45;3549,52;2854,12;695,4
02.01.20;03:45;04:00;3503,73;2804,17;699,56
02.01.20;04:00;04:15;3425,57;2701,86;723,71
02.01.20;04:15;04:30;3467,55;2682,56;784,99
02.01.20;04:30;04:45;3579,6;2789,53;790,07
02.01.20;04:45;05:00;3712,66;2897,36;815,3
02.01.20;05:00;05:15;3863,97;3036,79;827,18
02.01.20;05:15;05:30;4020,18;3247,78;772,4
02.01.20;05:30;05:45;4068,2;3327,54;740,66
02.01.20;05:45;06:00;4259,38;3533,15;726,24
02.01.20;06:00;06:15;4395,62;3650,82;744,8
02.01.20;06:15;06:30;4567,13;3777,39;789,74
02.01.20;06:30;06:45;4768,7;3990,72;777,99
02.01.20;06:45;07:00;5059,03;4293,09;765,94
02.01.20;07:00;07:15;5251,99;4478,72;773,27
02.01.20;07:15;07:30;5314,16;4557,4;756,76
02.01.20;07:30;07:45;5472,21;4730,11;742,1
02.01.20;07:45;08:00;5401,97;4649,22;752,75
02.01.20;08:00;08:15;5448,4;4647,54;800,86
02.01.20;08:15;08:30;5377,67;4567,22;810,45
02.01.20;08:30;08:45;5325,89;4518,81;807,08
02.01.20;08:45;09:00;5520,66;4699,35;821,31
02.01.20;09:00;09:15;5541,48;4735,39;806,1
02.01.20;09:15;09:30;5382,41;4621,29;761,12
02.01.20;09:30;09:45;5368,83;4610;758,83
02.01.20;09:45;10:00;5378,69;4642,43;736,26
02.01.20;10:00;10:15;5189,47;4458,03;731,45
02.01.20;10:15;10:30;5081,85;4367,66;714,19
02.01.20;10:30;10:45;5001,74;4298,46;703,28
02.01.20;10:45;11:00;4847,01;4146,33;700,68
02.01.20;11:00;11:15;4481,15;3774,39;706,76
02.01.20;11:15;11:30;4170,03;3455,17;714,86
02.01.20;11:30;11:45;3982,27;3258,58;723,69
02.01.20;11:45;12:00;3827,54;3124,52;703,02
02.01.20;12:00;12:15;3588,7;2925,06;663,64
02.01.20;12:15;12:30;3457,57;2814,84;642,73
02.01.20;12:30;12:45;3187;2506,38;680,62
02.01.20;12:45;13:00;2933,7;2264,61;669,09
02.01.20;13:00;13:15;2880,54;2220,5;660,04
02.01.20;13:15;13:30;2976,95;2348,04;628,91
02.01.20;13:30;13:45;2996,74;2419,07;577,67
02.01.20;13:45;14:00;3090,78;2491,23;599,55
02.01.20;14:00;14:15;3134,8;2507,74;627,06
02.01.20;14:15;14:30;3228,03;2622,9;605,13
02.01.20;14:30;14:45;3447,44;2851,95;595,49
02.01.20;14:45;15:00;3684,3;3074,92;609,38
02.01.20;15:00;15:15;3803,01;3199,02;603,99
02.01.20;15:15;15:30;3938,94;3324,26;614,68
02.01.20;15:30;15:45;3957,9;3346,32;611,58
02.01.20;15:45;16:00;4268,09;3643,84;624,25
02.01.20;16:00;16:15;4478,99;3877,57;601,42
02.01.20;16:15;16:30;4863,84;4284,2;579,64
02.01.20;16:30;16:45;5171,71;4632,9;538,81
02.01.20;16:45;17:00;5436,8;4884,61;552,19
02.01.20;17:00;17:15;5861,09;5284,83;576,26
02.01.20;17:15;17:30;6310,13;5707,45;602,68
02.01.20;17:30;17:45;6808,82;6138,85;669,97
02.01.20;17:45;18:00;7156,85;6457,34;699,5
02.01.20;18:00;18:15;7481,74;6770,13;711,61
02.01.20;18:15;18:30;7892,28;7188,55;703,73
02.01.20;18:30;18:45;8170,73;7423,79;746,95
02.01.20;18:45;19:00;8435,73;7649,68;786,04
02.01.20;19:00;19:15;8392,38;7610,32;782,06
02.01.20;19:15;19:30;8280,23;7506,7;773,53
02.01.20;19:30;19:45;8156,24;7364,7;791,53
02.01.20;19:45;20:00;8048,25;7272,01;776,24
02.01.20;20:00;20:15;7930,56;7141,55;789,01
02.01.20;20:15;20:30;7873,65;7036,96;836,69
02.01.20;20:30;20:45;7751,02;6879,14;871,87
02.01.20;20:45;21:00;7667,01;6774,6;892,41
02.01.20;21:00;21:15;7569,08;6644,99;924,09
02.01.20;21:15;21:30;7599,73;6659,51;940,22
02.01.20;21:30;21:45;7580,07;6625,46;954,61
02.01.20;21:45;22:00;7577,23;6621,38;955,85
02.01.20;22:00;22:15;7515,14;6569,2;945,93
02.01.20;22:15;22:30;7537,77;6551,57;986,2
02.01.20;22:30;22:45;7282,87;6281,17;1001,7
02.01.20;22:45;23:00;7286,26;6280,34;1005,92
02.01.20;23:00;23:15;7090,94;6079,9;1011,05
02.01.20;23:15;23:30;6891,59;5874,08;1017,51
02.01.20;23:30;23:45;6833,75;5809,49;1024,27
02.01.20;23:45;00:00;6875,66;5861,1;1014,57
03.01.20;00:00;00:15;6931,36;5952,24;979,12
03.01.20;00:15;00:30;7101,9;6118;983,9
03.01.20;00:30;00:45;7237,68;6228,85;1008,82
03.01.20;00:45;01:00;7452,31;6457,69;994,62
03.01.20;01:00;01:15;7564,74;6568,64;996,1
03.01.20;01:15;01:30;7685,01;6677,15;1007,86
03.01.20;01:30;01:45;7916,92;6900,24;1016,68
03.01.20;01:45;02:00;8082,33;7069,86;1012,47
03.01.20;02:00;02:15;8168,74;7167,24;1001,51
03.01.20;02:15;02:30;8184,14;7191,38;992,75
03.01.20;02:30;02:45;8215,9;7223,03;992,87
03.01.20;02:45;03:00;8194,68;7199,21;995,47
03.01.20;03:00;03:15;8374,02;7369,3;1004,72
03.01.20;03:15;03:30;8417,6;7408,79;1008,81
03.01.20;03:30;03:45;8607,46;7588,83;1018,63
03.01.20;03:45;04:00;8750,76;7727,72;1023,04
03.01.20;04:00;04:15;9056,32;8037,82;1018,5
03.01.20;04:15;04:30;9164,14;8153,67;1010,47
03.01.20;04:30;04:45;9343,07;8341,85;1001,22
03.01.20;04:45;05:00;9518,45;8525,39;993,07
03.01.20;05:00;05:15;9532,33;8539,96;992,37
03.01.20;05:15;05:30;9722,9;8734,38;988,52
03.01.20;05:30;05:45;9785,62;8778,5;1007,13
03.01.20;05:45;06:00;9863,81;8851,85;1011,96
03.01.20;06:00;06:15;10136,09;9121,84;1014,26
03.01.20;06:15;06:30;10324;9303,65;1020,35
03.01.20;06:30;06:45;10581,69;9565,2;1016,49
03.01.20;06:45;07:00;10925,14;9903,67;1021,47
03.01.20;07:00;07:15;10906,55;9882,56;1023,99
03.01.20;07:15;07:30;10909,41;9881;1028,4
03.01.20;07:30;07:45;11166,33;10142,59;1023,74
03.01.20;07:45;08:00;11228,36;10202,63;1025,72
03.01.20;08:00;08:15;11193,42;10170,18;1023,24
03.01.20;08:15;08:30;11234,68;10211,82;1022,86
03.01.20;08:30;08:45;10767,69;9742,49;1025,2
03.01.20;08:45;09:00;10748,26;9722,56;1025,7
03.01.20;09:00;09:15;10404,24;9379,1;1025,14
03.01.20;09:15;09:30;10309,11;9284,11;1025,01
03.01.20;09:30;09:45;10175,39;9151,73;1023,66
03.01.20;09:45;10:00;10223,63;9198,23;1025,4
03.01.20;10:00;10:15;10209,51;9187,78;1021,73
03.01.20;10:15;10:30;10707,03;9687,41;1019,62
03.01.20;10:30;10:45;10608,17;9583,22;1024,95
03.01.20;10:45;11:00;10736,81;9708,17;1028,63
03.01.20;11:00;11:15;10785,54;9757,34;1028,2
03.01.20;11:15;11:30;10809,83;9784,95;1024,88
03.01.20;11:30;11:45;10855,31;9828,8;1026,5
03.01.20;11:45;12:00;10886,35;9860,48;1025,87
03.01.20;12:00;12:15;10801,04;9778,14;1022,91
03.01.20;12:15;12:30;10671,77;9647,71;1024,06
03.01.20;12:30;12:45;10538,57;9514,27;1024,3
03.01.20;12:45;13:00;10572,65;9550,35;1022,3
03.01.20;13:00;13:15;10652,03;9628,27;1023,77
03.01.20;13:15;13:30;10687,72;9666,81;1020,91
03.01.20;13:30;13:45;10570,36;9554,43;1015,93
03.01.20;13:45;14:00;10735,24;9721,11;1014,13
03.01.20;14:00;14:15;10722,17;9704,07;1018,1
03.01.20;14:15;14:30;10777,56;9756,28;1021,28
03.01.20;14:30;14:45;10836,4;9811,25;1025,15
03.01.20;14:45;15:00;10796,21;9770,68;1025,53
03.01.20;15:00;15:15;10932,84;9908,38;1024,47
03.01.20;15:15;15:30;10860,35;9843,73;1016,63
03.01.20;15:30;15:45;10890,29;9889,17;1001,12
03.01.20;15:45;16:00;10873,04;9877,91;995,13
03.01.20;16:00;16:15;10907,68;9911,87;995,82
03.01.20;16:15;16:30;10848,44;9921,16;927,28
03.01.20;16:30;16:45;10915,82;10161,83;753,99
03.01.20;16:45;17:00;10935,85;10207,82;728,02
03.01.20;17:00;17:15;10721,66;9995,38;726,28
03.01.20;17:15;17:30;10714,73;9976,62;738,11
03.01.20;17:30;17:45;10936,53;10349,18;587,35
03.01.20;17:45;18:00;11125,54;10720,82;404,72
03.01.20;18:00;18:15;11019,38;10532,56;486,82
03.01.20;18:15;18:30;11070,74;10682,46;388,28
03.01.20;18:30;18:45;11310,74;10880,91;429,83
03.01.20;18:45;19:00;11500,46;11140,68;359,78
03.01.20;19:00;19:15;11383,63;11052,83;330,81
03.01.20;19:15;19:30;11581,02;11265,04;315,98
03.01.20;19:30;19:45;11512,42;11189,42;323
03.01.20;19:45;20:00;11345,22;11006,81;338,41
03.01.20;20:00;20:15;11251,99;10921,52;330,47
03.01.20;20:15;20:30;11353,24;11005,19;348,05
03.01.20;20:30;20:45;11485,91;11003,21;482,7
03.01.20;20:45;21:00;11691,77;11090,2;601,57
03.01.20;21:00;21:15;11720,5;11016,25;704,26
03.01.20;21:15;21:30;11599,83;10780,83;819
03.01.20;21:30;21:45;11572,7;10738,86;833,84
03.01.20;21:45;22:00;11630,84;10802,23;828,61
03.01.20;22:00;22:15;11945,83;11077,15;868,68
03.01.20;22:15;22:30;12079,1;11168,16;910,94
03.01.20;22:30;22:45;12119,64;11256,47;863,17
03.01.20;22:45;23:00;12110,02;11216,09;893,93
03.01.20;23:00;23:15;11961,82;11015,85;945,96
03.01.20;23:15;23:30;12039,07;11048,11;990,96
03.01.20;23:30;23:45;11891,5;10878,04;1013,46
03.01.20;23:45;00:00;11923,4;10898,57;1024,84
04.01.20;00:00;00:15;11959;10932,92;1026,07
04.01.20;00:15;00:30;11970,67;10943,01;1027,66
04.01.20;00:30;00:45;12058,74;11031,77;1026,97
04.01.20;00:45;01:00;12021,74;10998,71;1023,03
04.01.20;01:00;01:15;11819,82;10795,19;1024,63
04.01.20;01:15;01:30;11719,33;10689,56;1029,77
04.01.20;01:30;01:45;11502,82;10476,41;1026,41
04.01.20;01:45;02:00;11207,05;10182,28;1024,77
04.01.20;02:00;02:15;11120,91;10093,74;1027,17
04.01.20;02:15;02:30;10866,52;9837,96;1028,56
04.01.20;02:30;02:45;10655,68;9627,51;1028,17
04.01.20;02:45;03:00;10477,06;9448,16;1028,9
04.01.20;03:00;03:15;10338;9308,53;1029,47
04.01.20;03:15;03:30;10422,12;9393,53;1028,59
04.01.20;03:30;03:45;10476,22;9448,72;1027,51
04.01.20;03:45;04:00;10561,1;9532,33;1028,77
04.01.20;04:00;04:15;10667,73;9639,8;1027,93
04.01.20;04:15;04:30;10810,74;9783,37;1027,37
04.01.20;04:30;04:45;10942,05;9912,42;1029,63
04.01.20;04:45;05:00;11209,65;10180,18;1029,47
04.01.20;05:00;05:15;11412,25;10383,05;1029,2
04.01.20;05:15;05:30;11595,63;10566,9;1028,73
04.01.20;05:30;05:45;11734,6;10705,36;1029,24
04.01.20;05:45;06:00;12036,82;11009,07;1027,75
04.01.20;06:00;06:15;12149,45;11121,03;1028,42
04.01.20;06:15;06:30;12109,49;11081,49;1028
04.01.20;06:30;06:45;12043,8;11014;1029,8
04.01.20;06:45;07:00;12069,15;11040,97;1028,18
04.01.20;07:00;07:15;12073,25;11044,99;1028,26
04.01.20;07:15;07:30;12202,57;11174,4;1028,17
04.01.20;07:30;07:45;12294,29;11264,53;1029,76
04.01.20;07:45;08:00;12287,53;11259,88;1027,65
04.01.20;08:00;08:15;12341,45;11322,59;1018,86
04.01.20;08:15;08:30;12482,53;11475,16;1007,37
04.01.20;08:30;08:45;12794,17;11770,49;1023,68
04.01.20;08:45;09:00;12946,37;11923,35;1023,02
04.01.20;09:00;09:15;13137,36;12119,22;1018,13
04.01.20;09:15;09:30;13300,72;12277,52;1023,19
04.01.20;09:30;09:45;13414,22;12398,91;1015,31
04.01.20;09:45;10:00;13533,76;12513,82;1019,94
04.01.20;10:00;10:15;13714;12686,99;1027,01
04.01.20;10:15;10:30;13823,85;12825,23;998,62
04.01.20;10:30;10:45;13940,02;12972,37;967,65
04.01.20;10:45;11:00;14155,86;13228,3;927,56
04.01.20;11:00;11:15;14241,88;13446,18;795,71
04.01.20;11:15;11:30;14460,96;14062,77;398,19
04.01.20;11:30;11:45;14657,3;14271,22;386,08
04.01.20;11:45;12:00;14802,63;14304,6;498,03
04.01.20;12:00;12:15;14761,45;14153,6;607,85
04.01.20;12:15;12:30;14716,99;13830,9;886,09
04.01.20;12:30;12:45;14750,35;13748,17;1002,18
04.01.20;12:45;13:00;14584,84;13561,2;1023,64
04.01.20;13:00;13:15;14691,91;13663,91;1028
04.01.20;13:15;13:30;14704,11;13675,75;1028,36
04.01.20;13:30;13:45;14797,44;13769,81;1027,63
04.01.20;13:45;14:00;14866,62;13840,48;1026,14
04.01.20;14:00;14:15;14801,51;13772,04;1029,47
04.01.20;14:15;14:30;14706,71;13678,54;1028,17
04.01.20;14:30;14:45;14557,22;13531,38;1025,84
04.01.20;14:45;15:00;14480,52;13454,19;1026,33
04.01.20;15:00;15:15;14250,33;13224,2;1026,13
04.01.20;15:15;15:30;14257,52;13227,72;1029,8
04.01.20;15:30;15:45;14243,94;13214,57;1029,36
04.01.20;15:45;16:00;14059,77;13029,9;1029,87
04.01.20;16:00;16:15;14209,47;13182,04;1027,43
04.01.20;16:15;16:30;14012,89;12984,26;1028,62
04.01.20;16:30;16:45;13953,61;12924,71;1028,91
04.01.20;16:45;17:00;13811,06;12783,87;1027,19
04.01.20;17:00;17:15;13629,74;12601,97;1027,77
04.01.20;17:15;17:30;13712,91;12683,91;1028,99
04.01.20;17:30;17:45;13957,23;12928,96;1028,27
04.01.20;17:45;18:00;14129,82;13101,58;1028,23
04.01.20;18:00;18:15;14162,97;13136,29;1026,68
04.01.20;18:15;18:30;13995,19;12966,69;1028,5
04.01.20;18:30;18:45;13958,98;12929,93;1029,04
04.01.20;18:45;19:00;13970,01;12943,72;1026,29
04.01.20;19:00;19:15;13965,51;12942,72;1022,79
04.01.20;19:15;19:30;13888,19;12870,84;1017,35
04.01.20;19:30;19:45;13651,28;12626,86;1024,42
04.01.20;19:45;20:00;13603,47;12577,17;1026,3
04.01.20;20:00;20:15;13361,45;12335,39;1026,06
04.01.20;20:15;20:30;13276,36;12251,49;1024,86
04.01.20;20:30;20:45;13044,84;12016,51;1028,33
04.01.20;20:45;21:00;12861,84;11833,98;1027,86
04.01.20;21:00;21:15;12557,82;11529,25;1028,57
04.01.20;21:15;21:30;12310,88;11283,11;1027,77
04.01.20;21:30;21:45;12036,78;11011,42;1025,36
04.01.20;21:45;22:00;11812,32;10782,69;1029,63
04.01.20;22:00;22:15;11462,67;10433,61;1029,06
04.01.20;22:15;22:30;11253,48;10225,54;1027,94
04.01.20;22:30;22:45;11127,22;10100,28;1026,94
04.01.20;22:45;23:00;10962,11;9937,92;1024,18
04.01.20;23:00;23:15;10727,84;9700,47;1027,36
04.01.20;23:15;23:30;10479,65;9455,6;1024,05
04.01.20;23:30;23:45;10196,78;9176,12;1020,67
04.01.20;23:45;00:00;10067,2;9043,93;1023,27
05.01.20;00:00;00:15;9706,26;8698,03;1008,23
05.01.20;00:15;00:30;9430,87;8436,9;993,97
05.01.20;00:30;00:45;9155,64;8171,82;983,83
05.01.20;00:45;01:00;8825,58;7863,5;962,08
05.01.20;01:00;01:15;8515,54;7599,68;915,86
05.01.20;01:15;01:30;8373,74;7447,32;926,42
05.01.20;01:30;01:45;8289,53;7371,66;917,87
05.01.20;01:45;02:00;8252,67;7343,07;909,6
05.01.20;02:00;02:15;8268,28;7331,41;936,87
05.01.20;02:15;02:30;8270,3;7367,26;903,04
05.01.20;02:30;02:45;8296,86;7420,96;875,9
05.01.20;02:45;03:00;8260,03;7377,3;882,73
05.01.20;03:00;03:15;8018,35;7177,76;840,59
05.01.20;03:15;03:30;7892,98;7102,38;790,6
05.01.20;03:30;03:45;7842,93;7192,27;650,66
05.01.20;03:45;04:00;7647,68;7068,51;579,16
05.01.20;04:00;04:15;7195,03;6632,91;562,12
05.01.20;04:15;04:30;6927,7;6397,26;530,44
05.01.20;04:30;04:45;6593,68;6091,23;502,45
05.01.20;04:45;05:00;6435,27;5969,4;465,87
05.01.20;05:00;05:15;6204,76;5779,65;425,11
05.01.20;05:15;05:30;5891,66;5398,99;492,67
05.01.20;05:30;05:45;5414,36;4915,66;498,71
05.01.20;05:45;06:00;5134,83;4690,52;444,31
05.01.20;06:00;06:15;4931,19;4527,66;403,53
05.01.20;06:15;06:30;4575,71;4255,98;319,73
05.01.20;06:30;06:45;4334,87;4024,63;310,25
05.01.20;06:45;07:00;4220,04;3890,56;329,48
05.01.20;07:00;07:15;3995,32;3681,91;313,41
05.01.20;07:15;07:30;3823,12;3497,42;325,7
05.01.20;07:30;07:45;3701,06;3364;337,06
05.01.20;07:45;08:00;3408,43;3082,51;325,92
05.01.20;08:00;08:15;3244,82;2957,3;287,52
05.01.20;08:15;08:30;3043,36;2782,14;261,22
05.01.20;08:30;08:45;2877,67;2617,92;259,75
05.01.20;08:45;09:00;2754,41;2515,33;239,08
05.01.20;09:00;09:15;2586,04;2409,77;176,27
05.01.20;09:15;09:30;2464,48;2324,14;140,34
05.01.20;09:30;09:45;2247,76;2105,37;142,39
05.01.20;09:45;10:00;2005,96;1878,22;127,74
05.01.20;10:00;10:15;1879,46;1747,67;131,78
05.01.20;10:15;10:30;1803,66;1655,04;148,62
05.01.20;10:30;10:45;1695,9;1549,48;146,42
05.01.20;10:45;11:00;1636,61;1491,49;145,11
05.01.20;11:00;11:15;1560,35;1389,74;170,61
05.01.20;11:15;11:30;1528,8;1361,11;167,69
05.01.20;11:30;11:45;1441,39;1273,61;167,78
05.01.20;11:45;12:00;1373,23;1202,09;171,14
05.01.20;12:00;12:15;1335,51;1160,2;175,31
05.01.20;12:15;12:30;1308,24;1156,73;151,5
05.01.20;12:30;12:45;1271,36;1116,29;155,07
05.01.20;12:45;13:00;1275,65;1118,06;157,58
05.01.20;13:00;13:15;1272,5;1120,14;152,36
05.01.20;13:15;13:30;1376,34;1216,97;159,37
05.01.20;13:30;13:45;1405,7;1209,66;196,04
05.01.20;13:45;14:00;1389,17;1176,04;213,13
05.01.20;14:00;14:15;1403,6;1165,77;237,83
05.01.20;14:15;14:30;1484,04;1170,82;313,23
05.01.20;14:30;14:45;1591,55;1254,09;337,46
05.01.20;14:45;15:00;1700,6;1265,62;434,97
05.01.20;15:00;15:15;1804,49;1331,98;472,51
05.01.20;15:15;15:30;2020,53;1584,63;435,89
05.01.20;15:30;15:45;2265,58;1810,9;454,68
05.01.20;15:45;16:00;2524,24;2084,99;439,25
05.01.20;16:00;16:15;2751,34;2270,87;480,47
05.01.20;16:15;16:30;3005,03;2486,93;518,1
05.01.20;16:30;16:45;3219,29;2685,53;533,76
05.01.20;16:45;17:00;3577,54;3002,57;574,97
05.01.20;17:00;17:15;3855,84;3239,49;616,35
05.01.20;17:15;17:30;4234,83;3526,06;708,77
05.01.20;17:30;17:45;4551,62;3841,87;709,75
05.01.20;17:45;18:00;4835,31;4136,6;698,71
05.01.20;18:00;18:15;5034,86;4290,87;743,99
05.01.20;18:15;18:30;4990,7;4211;779,7
05.01.20;18:30;18:45;4939,82;4110,73;829,1
05.01.20;18:45;19:00;5064,9;4190,18;874,72
05.01.20;19:00;19:15;5176,52;4345,12;831,4
05.01.20;19:15;19:30;5156,4;4285,01;871,39
05.01.20;19:30;19:45;5077,2;4157,96;919,24
05.01.20;19:45;20:00;5173,53;4232,61;940,92
05.01.20;20:00;20:15;5234,82;4298,85;935,97
05.01.20;20:15;20:30;5331,71;4430,42;901,29
05.01.20;20:30;20:45;5463,82;4541,11;922,71
05.01.20;20:45;21:00;5568,3;4575,19;993,11
05.01.20;21:00;21:15;5680,49;4673,35;1007,14
05.01.20;21:15;21:30;5580,36;4582,45;997,91
05.01.20;21:30;21:45;5634,7;4640,69;994,01
05.01.20;21:45;22:00;5644,94;4639,13;1005,81
05.01.20;22:00;22:15;5597,47;4589,46;1008
05.01.20;22:15;22:30;5634,21;4616,51;1017,7
05.01.20;22:30;22:45;5658,62;4643,41;1015,21
05.01.20;22:45;23:00;5693,21;4681,71;1011,51
05.01.20;23:00;23:15;5792,62;4780,89;1011,73
05.01.20;23:15;23:30;5746,64;4734,74;1011,91
05.01.20;23:30;23:45;5846,35;4839,21;1007,14
05.01.20;23:45;00:00;5867,21;4871,01;996,2
06.01.20;00:00;00:15;5948,66;4962,76;985,9
06.01.20;00:15;00:30;5953,4;4979,82;973,58
06.01.20;00:30;00:45;5945,78;4961,11;984,66
06.01.20;00:45;01:00;5807,85;4819,33;988,52
06.01.20;01:00;01:15;5723,06;4759,57;963,49
06.01.20;01:15;01:30;5718,78;4743,59;975,19
06.01.20;01:30;01:45;5645,36;4653,85;991,51
06.01.20;01:45;02:00;5576,41;4567,8;1008,61
06.01.20;02:00;02:15;5681,84;4683,71;998,14
06.01.20;02:15;02:30;5680,87;4681,86;999
06.01.20;02:30;02:45;5564,99;4557,72;1007,27
06.01.20;02:45;03:00;5591,55;4588,12;1003,43
