Datum;Von;bis;MW;Onshore MW;Offshore MW
02.01.23;06:15;06:30;8967,39;8637,74;329,65
02.01.23;06:30;06:45;9120,37;8760,93;359,43
02.01.23;06:45;07:00;9245,72;8857,8;387,92
02.01.23;07:00;07:15;9304,32;8888,29;416,02
02.01.23;07:15;07:30;9363,21;8924,1;439,11
02.01.23;07:30;07:45;9447,56;8985,09;462,47
02.01.23;07:45;08:00;9541,98;9055,3;486,68
02.01.23;08:00;08:15;9639,77;9129,42;510,35
02.01.23;08:15;08:30;9709,96;9169,84;540,12
02.01.23;08:30;08:45;9779,65;9209,72;569,93
02.01.23;08:45;09:00;9844,88;9245,67;599,21
02.01.23;09:00;09:15;9908,96;9280,65;628,31
02.01.23;09:15;09:30;9956,02;9295,34;660,68
02.01.23;09:30;09:45;10004,26;9311,41;692,85
02.01.23;09:45;10:00;10048,94;9324,07;724,86
02.01.23;10:00;10:15;10094,92;9338,54;756,38
02.01.23;10:15;10:30;10103,26;9313,83;789,44
02.01.23;10:30;10:45;10111,43;9288,84;822,59
02.01.23;10:45;11:00;10127,07;9271,39;855,68
02.01.23;11:00;11:15;10147,82;9259,34;888,49
02.01.23;11:15;11:30;10175,69;9270,62;905,06
02.01.23;11:30;11:45;10203,01;9281,43;921,58
02.01.23;11:45;12:00;10235,95;9297;938,95
02.01.23;12:00;12:15;10267,52;9311,9;955,62
02.01.23;12:15;12:30;10297,96;9338,41;959,55
02.01.23;12:30;12:45;10336,44;9373,49;962,95
02.01.23;12:45;13:00;10386,52;9418,54;967,98
02.01.23;13:00;13:15;10443,76;9470,91;972,85
02.01.23;13:15;13:30;10460,84;9490;970,84
02.01.23;13:30;13:45;10464,26;9495,45;968,8
02.01.23;13:45;14:00;10461,65;9494,96;966,68
02.01.23;14:00;14:15;10447,34;9482,7;964,63
02.01.23;14:15;14:30;10433,56;9466,11;967,44
02.01.23;14:30;14:45;10418,31;9448,07;970,24
02.01.23;14:45;15:00;10409,82;9437,04;972,77
02.01.23;15:00;15:15;10398,86;9423,83;975,02
02.01.23;15:15;15:30;10384,26;9416,38;967,88
02.01.23;15:30;15:45;10362,29;9401,58;960,72
02.01.23;15:45;16:00;10324,02;9370,68;953,34
02.01.23;16:00;16:15;10274,54;9328,81;945,73
02.01.23;16:15;16:30;10159,92;9221,54;938,38
02.01.23;16:30;16:45;10040,23;9109,19;931,04
02.01.23;16:45;17:00;9918,99;8995,81;923,18
02.01.23;17:00;17:15;9795,77;8880,24;915,53
02.01.23;17:15;17:30;9678,4;8767,11;911,29
02.01.23;17:30;17:45;9562,88;8655,84;907,04
02.01.23;17:45;18:00;9444,47;8540,61;903,87
02.01.23;18:00;18:15;9334,02;8432,93;901,1
02.01.23;18:15;18:30;9212,11;8317,7;894,41
02.01.23;18:30;18:45;9104,14;8216,43;887,71
02.01.23;18:45;19:00;9016,39;8134,87;881,52
02.01.23;19:00;19:15;8941,79;8066,6;875,18
02.01.23;19:15;19:30;8816,98;7949,95;867,03
02.01.23;19:30;19:45;8665,63;7806,85;858,78
02.01.23;19:45;20:00;8506,74;7656,57;850,17
02.01.23;20:00;20:15;8343,86;7501,75;842,11
02.01.23;20:15;20:30;8231,78;7387,46;844,32
02.01.23;20:30;20:45;8116,07;7269,56;846,51
02.01.23;20:45;21:00;8009,3;7159,94;849,35
02.01.23;21:00;21:15;7908,45;7056,13;852,32
02.01.23;21:15;21:30;7906,57;7042,37;864,2
02.01.23;21:30;21:45;7906,24;7030,1;876,14
02.01.23;21:45;22:00;7895,29;7006,72;888,57
02.01.23;22:00;22:15;7824,25;6923,27;900,98
02.01.23;22:15;22:30;7800,32;6889,3;911,02
02.01.23;22:30;22:45;7775,28;6854,2;921,09
02.01.23;22:45;23:00;7744,89;6815,28;929,61
02.01.23;23:00;23:15;7713,72;6775,87;937,85
02.01.23;23:15;23:30;7659,15;6706,56;952,59
02.01.23;23:30;23:45;7606,38;6639,05;967,33
02.01.23;23:45;00:00;7564,52;6579,79;984,73
03.01.23;00:00;00:15;7720,12;6681,28;1038,84
03.01.23;00:15;00:30;7672,25;6633,02;1039,23
03.01.23;00:30;00:45;7624,23;6584,57;1039,66
03.01.23;00:45;01:00;7577,48;6537,35;1040,13
03.01.23;01:00;01:15;7510,83;6470,06;1040,77
03.01.23;01:15;01:30;7420,03;6379,16;1040,87
03.01.23;01:30;01:45;7323,13;6282,15;1040,98
03.01.23;01:45;02:00;7214,99;6173,88;1041,12
03.01.23;02:00;02:15;7087,78;6046,58;1041,2
03.01.23;02:15;02:30;6979,23;5937,5;1041,74
03.01.23;02:30;02:45;6880,13;5837,85;1042,28
03.01.23;02:45;03:00;6784,34;5741,51;1042,83
03.01.23;03:00;03:15;6696,57;5653,22;1043,35
03.01.23;03:15;03:30;6621,7;5578,91;1042,79
03.01.23;03:30;03:45;6545,58;5503,34;1042,23
03.01.23;03:45;04:00;6471,96;5430,29;1041,68
03.01.23;04:00;04:15;6395,53;5354,41;1041,11
03.01.23;04:15;04:30;6295,71;5255,71;1040
03.01.23;04:30;04:45;6194,96;5156,05;1038,92
03.01.23;04:45;05:00;6085,63;5047,77;1037,86
03.01.23;05:00;05:15;5977,42;4940,59;1036,82
03.01.23;05:15;05:30;5876,64;4839,2;1037,43
03.01.23;05:30;05:45;5776,03;4737,98;1038,05
03.01.23;05:45;06:00;5677,56;4638,91;1038,66
03.01.23;06:00;06:15;5621,43;4582,21;1039,22
03.01.23;06:15;06:30;5532,99;4494,15;1038,83
03.01.23;06:30;06:45;5438,25;4399,84;1038,41
03.01.23;06:45;07:00;5332,68;4294,77;1037,91
03.01.23;07:00;07:15;5228,53;4191,14;1037,39
03.01.23;07:15;07:30;5160,38;4124,02;1036,36
03.01.23;07:30;07:45;5106,86;4071,59;1035,27
03.01.23;07:45;08:00;5064,01;4029,85;1034,16
03.01.23;08:00;08:15;5025,55;3992,64;1032,92
03.01.23;08:15;08:30;4977,62;3946,54;1031,08
03.01.23;08:30;08:45;4930,19;3900,98;1029,21
03.01.23;08:45;09:00;4893,08;3865,8;1027,28
03.01.23;09:00;09:15;4855,16;3829,85;1025,31
03.01.23;09:15;09:30;4773,23;3750,08;1023,15
03.01.23;09:30;09:45;4691,67;3670,68;1020,98
03.01.23;09:45;10:00;4589,32;3570,57;1018,75
03.01.23;10:00;10:15;4487,56;3471,07;1016,48
03.01.23;10:15;10:30;4354,84;3342,35;1012,49
03.01.23;10:30;10:45;4223,8;3215,64;1008,16
03.01.23;10:45;11:00;4108,3;3104,87;1003,43
03.01.23;11:00;11:15;4000,48;3002,04;998,44
03.01.23;11:15;11:30;3959,74;2966,85;992,89
03.01.23;11:30;11:45;3917,96;2930,78;987,18
03.01.23;11:45;12:00;3884,51;2903,16;981,35
03.01.23;12:00;12:15;3850,22;2874,86;975,36
03.01.23;12:15;12:30;3821,84;2854,65;967,2
03.01.23;12:30;12:45;3797,68;2838,63;959,06
03.01.23;12:45;13:00;3784,63;2833,54;951,09
03.01.23;13:00;13:15;3744,35;2801,2;943,16
03.01.23;13:15;13:30;3652,29;2719,83;932,46
03.01.23;13:30;13:45;3549,09;2627,6;921,48
03.01.23;13:45;14:00;3438,22;2528,4;909,82
03.01.23;14:00;14:15;3322,43;2424,96;897,46
03.01.23;14:15;14:30;3155,89;2277,19;878,69
03.01.23;14:30;14:45;2992,67;2132,76;859,9
03.01.23;14:45;15:00;2835,23;1994,51;840,72
03.01.23;15:00;15:15;2690,83;1869,65;821,18
03.01.23;15:15;15:30;2647,94;1855,83;792,11
03.01.23;15:30;15:45;2608,76;1845,39;763,37
03.01.23;15:45;16:00;2583,46;1848,78;734,69
03.01.23;16:00;16:15;2571,73;1865,45;706,28
03.01.23;16:15;16:30;2658,59;1982,99;675,6
03.01.23;16:30;16:45;2750,42;2105,58;644,84
03.01.23;16:45;17:00;2845,72;2232,42;613,3
03.01.23;17:00;17:15;2941,7;2359,83;581,87
03.01.23;17:15;17:30;3055,23;2504,84;550,39
03.01.23;17:30;17:45;3166,8;2647,83;518,97
03.01.23;17:45;18:00;3274,19;2785,74;488,45
03.01.23;18:00;18:15;3390,4;2931,92;458,48
03.01.23;18:15;18:30;3529,98;3091,71;438,26
03.01.23;18:30;18:45;3678,32;3260,06;418,27
03.01.23;18:45;19:00;3837,13;3438,03;399,1
03.01.23;19:00;19:15;4008,38;3628,07;380,31
03.01.23;19:15;19:30;4178,42;3814,03;364,39
03.01.23;19:30;19:45;4346,57;3997,72;348,84
03.01.23;19:45;20:00;4522,36;4188,37;333,99
03.01.23;20:00;20:15;4695,42;4375,71;319,71
03.01.23;20:15;20:30;4856,95;4550,12;306,83
03.01.23;20:30;20:45;5016,87;4722,76;294,11
03.01.23;20:45;21:00;5185,12;4903,27;281,84
03.01.23;21:00;21:15;5350,73;5080,61;270,12
03.01.23;21:15;21:30;5529,74;5262,02;267,73
03.01.23;21:30;21:45;5708,79;5443,5;265,29
03.01.23;21:45;22:00;5881,29;5617,52;263,77
03.01.23;22:00;22:15;6000,66;5737,69;262,97
03.01.23;22:15;22:30;6152;5872,59;279,4
03.01.23;22:30;22:45;6299,22;6002,91;296,31
03.01.23;22:45;23:00;6445,39;6130,73;314,67
03.01.23;23:00;23:15;6588,55;6255,06;333,49
03.01.23;23:15;23:30;6722,65;6367,56;355,09
03.01.23;23:30;23:45;6856,38;6479,58;376,8
03.01.23;23:45;00:00;6989,72;6592,11;397,61
04.01.23;00:00;00:15;6116,04;5870,63;245,41
04.01.23;00:15;00:30;6278,82;6008,36;270,46
04.01.23;00:30;00:45;6440,25;6144,75;295,5
04.01.23;00:45;01:00;6589,75;6268,73;321,03
04.01.23;01:00;01:15;6735,21;6388,41;346,8
04.01.23;01:15;01:30;6880,09;6499,04;381,05
04.01.23;01:30;01:45;7020,68;6605,19;415,49
04.01.23;01:45;02:00;7156,17;6705,98;450,19
04.01.23;02:00;02:15;7301,78;6816,95;484,83
04.01.23;02:15;02:30;7490,49;6976,12;514,37
04.01.23;02:30;02:45;7692,12;7148,18;543,94
04.01.23;02:45;03:00;7892,13;7318,52;573,61
04.01.23;03:00;03:15;8101,22;7497,88;603,34
04.01.23;03:15;03:30;8330,79;7697,18;633,6
04.01.23;03:30;03:45;8563,57;7900,17;663,4
04.01.23;03:45;04:00;8802,15;8106,43;695,71
04.01.23;04:00;04:15;9044,94;8317,15;727,79
04.01.23;04:15;04:30;9354,32;8586,46;767,85
04.01.23;04:30;04:45;9669,67;8861,48;808,2
04.01.23;04:45;05:00;9997,56;9151,24;846,31
04.01.23;05:00;05:15;10331,11;9447,35;883,76
04.01.23;05:15;05:30;10665,09;9770,7;894,39
04.01.23;05:30;05:45;11005,04;10100,05;904,99
04.01.23;05:45;06:00;11425,29;10510,45;914,84
04.01.23;06:00;06:15;11907,37;10982,9;924,47
04.01.23;06:15;06:30;12307,25;11353,9;953,35
04.01.23;06:30;06:45;12637,08;11655,17;981,9
04.01.23;06:45;07:00;12855,86;11845,89;1009,98
04.01.23;07:00;07:15;13002,03;11965,04;1036,98
04.01.23;07:15;07:30;13171,79;12132,7;1039,09
04.01.23;07:30;07:45;13370,07;12328,9;1041,17
04.01.23;07:45;08:00;13571,87;12528,63;1043,24
04.01.23;08:00;08:15;13767,72;12722,85;1044,87
04.01.23;08:15;08:30;13933,06;12887,66;1045,39
04.01.23;08:30;08:45;14087,58;13041,69;1045,89
04.01.23;08:45;09:00;14231,56;13185,19;1046,37
04.01.23;09:00;09:15;14365,15;13318,55;1046,6
04.01.23;09:15;09:30;14472,87;13426,43;1046,44
04.01.23;09:30;09:45;14573,72;13527,48;1046,24
04.01.23;09:45;10:00;14667,82;13621,83;1045,99
04.01.23;10:00;10:15;14753,64;13707,5;1046,14
04.01.23;10:15;10:30;14807,99;13761,74;1046,24
04.01.23;10:30;10:45;14860,62;13814,26;1046,35
04.01.23;10:45;11:00;14912,19;13865,77;1046,42
04.01.23;11:00;11:15;14960,99;13914,55;1046,44
04.01.23;11:15;11:30;14997,95;13951,18;1046,77
04.01.23;11:30;11:45;15033,65;13986,54;1047,11
04.01.23;11:45;12:00;15065,69;14018,3;1047,38
04.01.23;12:00;12:15;15097,42;14049,85;1047,57
04.01.23;12:15;12:30;15116,37;14069,2;1047,17
04.01.23;12:30;12:45;15145,46;14098,7;1046,76
04.01.23;12:45;13:00;15195,51;14149,07;1046,44
04.01.23;13:00;13:15;15266,56;14220,36;1046,19
04.01.23;13:15;13:30;15296,63;14250,45;1046,19
04.01.23;13:30;13:45;15304,69;14258,55;1046,15
04.01.23;13:45;14:00;15302,45;14256,28;1046,16
04.01.23;14:00;14:15;15292,37;14246,17;1046,2
04.01.23;14:15;14:30;15258,95;14212,66;1046,28
04.01.23;14:30;14:45;15223,56;14177,19;1046,37
04.01.23;14:45;15:00;15187,41;14141,05;1046,36
04.01.23;15:00;15:15;15150,7;14104,42;1046,28
04.01.23;15:15;15:30;15123,35;14076,47;1046,88
04.01.23;15:30;15:45;15095,96;14048,48;1047,48
04.01.23;15:45;16:00;15071,72;14023,59;1048,13
04.01.23;16:00;16:15;15045,46;13996,73;1048,74
04.01.23;16:15;16:30;15041,5;13992,45;1049,05
04.01.23;16:30;16:45;15038,32;13988,95;1049,37
04.01.23;16:45;17:00;15034,98;13985,23;1049,75
04.01.23;17:00;17:15;15032,03;13981,94;1050,09
04.01.23;17:15;17:30;15024,51;13974,54;1049,97
04.01.23;17:30;17:45;15016,37;13966,52;1049,85
04.01.23;17:45;18:00;15009,08;13959,37;1049,71
04.01.23;18:00;18:15;15004,95;13955,47;1049,48
04.01.23;18:15;18:30;15044,01;13994,75;1049,27
04.01.23;18:30;18:45;15100,93;14051,88;1049,05
04.01.23;18:45;19:00;15193,51;14144,68;1048,83
04.01.23;19:00;19:15;15332,51;14283,78;1048,73
04.01.23;19:15;19:30;15417,13;14369,26;1047,87
04.01.23;19:30;19:45;15464;14417;1047,01
04.01.23;19:45;20:00;15493,84;14447,69;1046,15
04.01.23;20:00;20:15;15509,8;14464,53;1045,26
04.01.23;20:15;20:30;15527,26;14481,5;1045,76
04.01.23;20:30;20:45;15542,28;14496,02;1046,26
04.01.23;20:45;21:00;15557,18;14510,43;1046,76
04.01.23;21:00;21:15;15571,08;14523,9;1047,19
04.01.23;21:15;21:30;15568,09;14521,18;1046,91
04.01.23;21:30;21:45;15563,84;14517,21;1046,64
04.01.23;21:45;22:00;15562,47;14516,11;1046,36
04.01.23;22:00;22:15;15421,23;14375,11;1046,12
04.01.23;22:15;22:30;15420,07;14374,39;1045,68
04.01.23;22:30;22:45;15417,63;14372,39;1045,24
04.01.23;22:45;23:00;15414,3;14369,5;1044,8
04.01.23;23:00;23:15;15408,73;14364,45;1044,28
04.01.23;23:15;23:30;15405,42;14362,13;1043,29
04.01.23;23:30;23:45;15401,86;14359,57;1042,29
04.01.23;23:45;00:00;15397,41;14356,11;1041,3
05.01.23;00:00;00:15;14903,66;13869,6;1034,05
05.01.23;00:15;00:30;14919,58;13885,69;1033,9
05.01.23;00:30;00:45;14917,93;13884,19;1033,74
05.01.23;00:45;01:00;14918,19;13884,62;1033,57
05.01.23;01:00;01:15;14933,25;13888,82;1044,43
05.01.23;01:15;01:30;14954,46;13909,78;1044,68
05.01.23;01:30;01:45;14978,53;13933,61;1044,92
05.01.23;01:45;02:00;15009,76;13964,69;1045,07
05.01.23;02:00;02:15;15034,38;13989,25;1045,13
05.01.23;02:15;02:30;15067,08;14021,83;1045,24
05.01.23;02:30;02:45;15093,3;14047,99;1045,31
05.01.23;02:45;03:00;15112,79;14067,4;1045,38
05.01.23;03:00;03:15;15119,35;14073,82;1045,53
05.01.23;03:15;03:30;15117,85;14072,65;1045,21
05.01.23;03:30;03:45;15115,28;14070,39;1044,88
05.01.23;03:45;04:00;15113,22;14068,66;1044,56
05.01.23;04:00;04:15;15107,86;14063,76;1044,1
05.01.23;04:15;04:30;15092,45;14048,97;1043,48
05.01.23;04:30;04:45;15076,3;14033,44;1042,86
05.01.23;04:45;05:00;15059,16;14016,92;1042,23
05.01.23;05:00;05:15;15040,48;13998,83;1041,65
05.01.23;05:15;05:30;15019,69;13978,95;1040,74
05.01.23;05:30;05:45;14998,25;13958,42;1039,83
05.01.23;05:45;06:00;14975,28;13936,55;1038,73
05.01.23;06:00;06:15;15097,46;14059,78;1037,67
05.01.23;06:15;06:30;15061,14;14023,23;1037,91
05.01.23;06:30;06:45;15011,91;13973,76;1038,16
05.01.23;06:45;07:00;14943,49;13904,88;1038,6
05.01.23;07:00;07:15;14854,04;13815,02;1039,02
05.01.23;07:15;07:30;14805,74;13766,39;1039,35
05.01.23;07:30;07:45;14778,22;13738,54;1039,68
05.01.23;07:45;08:00;14765,7;13725,8;1039,9
05.01.23;08:00;08:15;14752,88;13720,38;1032,5
05.01.23;08:15;08:30;14756,29;13723,47;1032,82
05.01.23;08:30;08:45;14759,97;13726,82;1033,15
05.01.23;08:45;09:00;14760,78;13727,3;1033,48
05.01.23;09:00;09:15;14761,37;13727,72;1033,65
05.01.23;09:15;09:30;14763,68;13731,4;1032,28
05.01.23;09:30;09:45;14765,27;13734,36;1030,9
05.01.23;09:45;10:00;14769,56;13740,03;1029,53
05.01.23;10:00;10:15;14774,14;13746,04;1028,1
05.01.23;10:15;10:30;14785;13757,87;1027,13
05.01.23;10:30;10:45;14795,24;13769,09;1026,15
05.01.23;10:45;11:00;14803,54;13778,35;1025,18
05.01.23;11:00;11:15;14809,72;13785,05;1024,67
05.01.23;11:15;11:30;14805,28;13784,85;1020,43
05.01.23;11:30;11:45;14799,93;13783,74;1016,19
05.01.23;11:45;12:00;14786,44;13777,61;1008,83
05.01.23;12:00;12:15;14770,02;13768,77;1001,25
05.01.23;12:15;12:30;14712,76;13734,37;978,39
05.01.23;12:30;12:45;14658,74;13706,71;952,03
05.01.23;12:45;13:00;14622,87;13693,73;929,14
05.01.23;13:00;13:15;14577,36;13671,71;905,65
05.01.23;13:15;13:30;14476,99;13584,26;892,73
05.01.23;13:30;13:45;14347,28;13467,63;879,65
05.01.23;13:45;14:00;14189,42;13323,49;865,93
05.01.23;14:00;14:15;13930,09;13078,81;851,29
05.01.23;14:15;14:30;13538,49;12718,14;820,35
05.01.23;14:30;14:45;13226,25;12437,06;789,19
05.01.23;14:45;15:00;12823,62;12066,08;757,53
05.01.23;15:00;15:15;12476,45;11750,85;725,6
05.01.23;15:15;15:30;12055,01;11361,18;693,83
05.01.23;15:30;15:45;11614,09;10952,08;662,01
05.01.23;15:45;16:00;11159,31;10529,16;630,15
05.01.23;16:00;16:15;10681,07;10082,74;598,33
05.01.23;16:15;16:30;10199,14;9623,64;575,5
05.01.23;16:30;16:45;9706,17;9154,69;551,49
05.01.23;16:45;17:00;9198,2;8671,72;526,47
05.01.23;17:00;17:15;8698,73;8198,16;500,57
05.01.23;17:15;17:30;8222,51;7752,9;469,61
05.01.23;17:30;17:45;7757,26;7318,88;438,38
05.01.23;17:45;18:00;7307,98;6900,35;407,63
05.01.23;18:00;18:15;6869,75;6492,81;376,94
05.01.23;18:15;18:30;6452,85;6107,36;345,49
05.01.23;18:30;18:45;6048,66;5733,97;314,69
05.01.23;18:45;19:00;5667,41;5382,99;284,42
05.01.23;19:00;19:15;5306,53;5051,09;255,43
05.01.23;19:15;19:30;4940,53;4710,64;229,88
05.01.23;19:30;19:45;4565,49;4361,15;204,35
05.01.23;19:45;20:00;4193,79;4015,05;178,74
05.01.23;20:00;20:15;3820,46;3667,03;153,42
05.01.23;20:15;20:30;3505,38;3369,32;136,07
05.01.23;20:30;20:45;3189,02;3070,12;118,9
05.01.23;20:45;21:00;2872,94;2770,86;102,08
05.01.23;21:00;21:15;2566,99;2481,01;85,98
05.01.23;21:15;21:30;2351,31;2274,13;77,18
05.01.23;21:30;21:45;2140,69;2071,94;68,75
05.01.23;21:45;22:00;1939,56;1878,78;60,78
05.01.23;22:00;22:15;1738,48;1684,98;53,5
05.01.23;22:15;22:30;1605,36;1555,8;49,56
05.01.23;22:30;22:45;1472,6;1426,95;45,65
05.01.23;22:45;23:00;1347,17;1305,3;41,87
05.01.23;23:00;23:15;1224,78;1186,51;38,28
05.01.23;23:15;23:30;1144,46;1108,25;36,21
05.01.23;23:30;23:45;1063,14;1028,98;34,16
05.01.23;23:45;00:00;985,07;952,8;32,27
06.01.23;00:00;00:15;1037,76;990,33;47,43
06.01.23;00:15;00:30;1076,18;1021,7;54,48
06.01.23;00:30;00:45;1112,78;1051,19;61,58
06.01.23;00:45;01:00;1149,48;1080,82;68,67
06.01.23;01:00;01:15;1220,11;1144,06;76,05
06.01.23;01:15;01:30;1329,69;1238,4;91,29
06.01.23;01:30;01:45;1432,1;1325,03;107,07
06.01.23;01:45;02:00;1527,14;1403,91;123,24
06.01.23;02:00;02:15;1630,48;1490,31;140,17
06.01.23;02:15;02:30;1778,34;1614,57;163,78
